Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Super_Fund,Weighting_Percentage_Clean
Diversified_Balanced_Index_Superannuation,Equity,Alignment Healthcare,,ALHC US,15778.0,0.0,Listed,ART,0.0007587408611062657
Diversified_Balanced_Index_Superannuation,Equity,Yadea,,1585 HK,15758.0,0.0,Listed,ART,0.0007577790904621963
Diversified_Balanced_Index_Superannuation,Equity,Amn Healthcare Services,,AMN US,15667.0,0.0,Listed,ART,0.000753403034031681
Diversified_Balanced_Index_Superannuation,Equity,Sotera Health,,SHC US,15665.0,0.0,Listed,ART,0.0007533068569672741
Diversified_Balanced_Index_Superannuation,Equity,Brf Sa,,BRFS3 BZ,15658.0,0.0,Listed,ART,0.0007529702372418498
Diversified_Balanced_Index_Superannuation,Equity,Saudi Advanced Industries,,SAIC AB,15593.0,0.0,Listed,ART,0.0007498444826486247
Diversified_Balanced_Index_Superannuation,Equity,Dexerials,,4980 JP,15563.0,0.0,Listed,ART,0.0007484018266825207
Diversified_Balanced_Index_Superannuation,Equity,Russel Metals,,RUS CN,15510.0,0.0,Listed,ART,0.0007458531344757371
Diversified_Balanced_Index_Superannuation,Equity,Ptc Industries,,PTCIL IN,15487.0,0.0,Listed,ART,0.0007447470982350574
Diversified_Balanced_Index_Superannuation,Equity,Kingsoft Cloud,,3896 HK,15460.0,0.0,Listed,ART,0.0007434487078655639
Diversified_Balanced_Index_Superannuation,Equity,Sweetgreen,,SG US,15421.0,0.0,Listed,ART,0.0007415732551096288
Diversified_Balanced_Index_Superannuation,Equity,Wh Smith,,SMWH LN,15382.0,0.0,Listed,ART,0.0007396978023536936
Diversified_Balanced_Index_Superannuation,Equity,Bausch Health Cos,,BHC CN,15380.0,0.0,Listed,ART,0.0007396016252892867
Diversified_Balanced_Index_Superannuation,Equity,Da-Li Development,,6177 TT,15266.0,0.0,Listed,ART,0.0007341195326180918
Diversified_Balanced_Index_Superannuation,Equity,Asmpt,,522 HK,15249.0,0.0,Listed,ART,0.0007333020275706328
Diversified_Balanced_Index_Superannuation,Equity,Gn Store Nord As,,GN DC,15227.0,0.0,Listed,ART,0.0007322440798621566
Diversified_Balanced_Index_Superannuation,Equity,Travel & Leisure,,TNL US,15219.0,0.0,Listed,ART,0.0007318593716045289
Diversified_Balanced_Index_Superannuation,Equity,Chung-Hsin Electric & Machinery Manufacturing,,1513 TT,15217.0,0.0,Listed,ART,0.0007317631945401219
Diversified_Balanced_Index_Superannuation,Equity,Tgs Asa,,TGS NO,15186.0,0.0,Listed,ART,0.0007302724500418145
Diversified_Balanced_Index_Superannuation,Equity,Ncr Atleos,,NATL US,15180.0,0.0,Listed,ART,0.0007299839188485937
Diversified_Balanced_Index_Superannuation,Equity,C3Ai,,AI US,15136.0,0.0,Listed,ART,0.0007278680234316413
Diversified_Balanced_Index_Superannuation,Equity,Galenica Ag,,GALE SW,15098.0,0.0,Listed,ART,0.0007260406592079096
Diversified_Balanced_Index_Superannuation,Equity,Cogeco Communications,,CCA CN,15053.0,0.0,Listed,ART,0.0007238766752587538
Diversified_Balanced_Index_Superannuation,Equity,Thanachart Capital Pcl,,TCAPR TB,14991.0,0.0,Listed,ART,0.0007208951862621389
Diversified_Balanced_Index_Superannuation,Equity,10X Genomics,,TXG US,14957.0,0.0,Listed,ART,0.0007192601761672211
Diversified_Balanced_Index_Superannuation,Equity,Quantumscape,,QS US,14933.0,0.0,Listed,ART,0.0007181060513943379
Diversified_Balanced_Index_Superannuation,Equity,Scholar Rock,,SRRK US,14926.0,0.0,Listed,ART,0.0007177694316689137
Diversified_Balanced_Index_Superannuation,Equity,Shanghai Baosight Software,,900926 CH,14885.0,0.0,Listed,ART,0.0007157978018485716
Diversified_Balanced_Index_Superannuation,Equity,Tab Gida Sanayi Ve Ticaret As,,TABGD TI,14848.0,0.0,Listed,ART,0.0007140185261570435
Diversified_Balanced_Index_Superannuation,Equity,Klaviyo,,KVYO US,14809.0,0.0,Listed,ART,0.0007121430734011084
Diversified_Balanced_Index_Superannuation,Equity,Toenec,,1946 JP,14808.0,0.0,Listed,ART,0.0007120949848689049
Diversified_Balanced_Index_Superannuation,Equity,Lunit,,328130 KS,14775.0,0.0,Listed,ART,0.0007105080633061906
Diversified_Balanced_Index_Superannuation,Equity,Redcare Pharmacy Nv,,RDC GR,14713.0,0.0,Listed,ART,0.0007075265743095758
Diversified_Balanced_Index_Superannuation,Equity,Inmobiliaria Vesta Sab De Cv,,VESTA MM,14686.0,0.0,Listed,ART,0.0007062281839400822
Diversified_Balanced_Index_Superannuation,Equity,Ssp,,SSPG LN,14610.0,0.0,Listed,ART,0.0007025734554926188
