Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
Index Diversified,Equity,Transunion,,BYMWL86,269667.0,0.01,Listed,,AustralianSuper,0.004554568897531051
Index Diversified,Infrastructure,Transurban Group,,6200882,19679623.0,0.52,Listed,,AustralianSuper,0.33238104340144226
Index Diversified,Equity,Travelers Companies,,2769503,1115099.0,0.03,Listed,,AustralianSuper,0.018833580760968076
Index Diversified,Equity,Treasury Wine Estates,,B61JC67,2870242.0,0.08,Listed,,AustralianSuper,0.048477251356626214
Index Diversified,Equity,Trelleborg Ab,,4902384,112221.0,0.0,Listed,,AustralianSuper,0.0018953682736479885
Index Diversified,Equity,Trend Micro,,6125286,200592.0,0.01,Listed,,AustralianSuper,0.0033879194869730024
Index Diversified,Equity,Trent,,BDDRN32,226220.0,0.01,Listed,,AustralianSuper,0.0038207662635749815
Index Diversified,Equity,Trimble,,2903958,334743.0,0.01,Listed,,AustralianSuper,0.005653676780867651
Index Diversified,Equity,Tripcom,,BNYK8H9,599818.0,0.02,Listed,,AustralianSuper,0.010130688615882849
Index Diversified,Equity,Truist Financial,,BKP7287,1012569.0,0.03,Listed,,AustralianSuper,0.017101889641684444
Index Diversified,Equity,Tryg A/S,,BXDZ972,203744.0,0.01,Listed,,AustralianSuper,0.00344115551943162
Index Diversified,Equity,Tsingtao Brewery,,6905808,70223.0,0.0,Listed,,AustralianSuper,0.0011860386761870124
Index Diversified,Equity,Tube Investments Of India,,BD3R8D7,67692.0,0.0,Listed,,AustralianSuper,0.0011432910879405783
Index Diversified,Equity,Turk Hava Yollari Ao,,B03MYK0,226677.0,0.01,Listed,,AustralianSuper,0.0038284848126973127
Index Diversified,Equity,Turkiye Petrol Rafinerileri As,,B03MYT9,116336.0,0.0,Listed,,AustralianSuper,0.0019648689949573824
Index Diversified,Equity,Turkiye Sise Ve Cam Fabrikalari As,,B03MXR0,47952.0,0.0,Listed,,AustralianSuper,0.0008098903009059654
Index Diversified,Equity,Tvs Motor,,6726548,143207.0,0.0,Listed,,AustralianSuper,0.0024187095495879335
Index Diversified,Equity,Twilio,,BD6P5Q0,379082.0,0.01,Listed,,AustralianSuper,0.006402544941775843
Index Diversified,Equity,Tyler Technologies,,2909644,440624.0,0.01,Listed,,AustralianSuper,0.007441964963846975
Index Diversified,Equity,Tyson Foods,,2909730,438935.0,0.01,Listed,,AustralianSuper,0.007413438422342341
Index Diversified,Equity,Uber Technologies,,BK6N347,2957632.0,0.08,Listed,,AustralianSuper,0.04995323386822473
Index Diversified,Equity,Ubs Ag,,BRJL176,1948783.0,0.05,Listed,,AustralianSuper,0.03291417355418815
Index Diversified,Equity,Ucb Sa,,5596991,444347.0,0.01,Listed,,AustralianSuper,0.007504844960307454
