Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
High Growth,Fixed Income,Athene Global Funding,,,880872.0,0.0,,,AustralianSuper,0.002030703913930875
High Growth,Fixed Income,Athene Holding Ltd,,,14995.0,0.0,,,AustralianSuper,3.456847894971513e-05
High Growth,Fixed Income,Atmos Energy Corp,,,66579.0,0.0,,,AustralianSuper,0.00015348681293718465
High Growth,Fixed Income,Auckland International Airport Ltd,,,251242.0,0.0,,,AustralianSuper,0.0005791966514361006
High Growth,Fixed Income,Ausgrid Finance Pty Ltd,,,39903.0,0.0,,,AustralianSuper,9.198973094568075e-05
High Growth,Fixed Income,AusNet Services Holdings Pty Ltd,,,1481529.0,0.0,,,AustralianSuper,0.003415418742907136
High Growth,Fixed Income,Australia & New Zealand Banking Group Ltd,,,188068304.0,0.45,,,AustralianSuper,0.4335602005957069
High Growth,Fixed Income,Australia & New Zealand Banking Group Ltd/New York NY,,,66609.0,0.0,,,AustralianSuper,0.00015355597294842115
High Growth,Fixed Income,Australia Pacific Airports Melbourne Pty Ltd,,,756143.0,0.0,,,AustralianSuper,0.0017431619458802565
High Growth,Fixed Income,Australian Unity Healthcare Property Trust,,,301064.0,0.0,,,AustralianSuper,0.0006940529874302792
High Growth,Fixed Income,Australian Unity Ltd,,,784105.0,0.0,,,AustralianSuper,0.001807623687020099
High Growth,Fixed Income,Autodesk Inc,,,9275.0,0.0,,,AustralianSuper,2.1381970140620728e-05
High Growth,Fixed Income,Automatic Data Processing Inc,,,26344.0,0.0,,,AustralianSuper,6.0731711200486515e-05
High Growth,Fixed Income,AutoNation Inc,,,8648.0,0.0,,,AustralianSuper,1.9936525905777687e-05
High Growth,Fixed Income,Autoroutes du Sud de la France SA,,,20460.0,0.0,,,AustralianSuper,4.71671276632992e-05
High Growth,Fixed Income,Autostrade per l'Italia SpA,,,54154.0,0.0,,,AustralianSuper,0.00012484304161673046
High Growth,Fixed Income,Avalonbay Communities Inc,,,29175.0,0.0,,,AustralianSuper,6.72581109275051e-05
High Growth,Fixed Income,Aviva PLC,,,40934.0,0.0,,,AustralianSuper,9.436652999850877e-05
High Growth,Fixed Income,Axa Sa,,,98360.0,0.0,,,AustralianSuper,0.00022675262350743447
High Growth,Fixed Income,Ayvens SA,,,57824.0,0.0,,,AustralianSuper,0.0001333036163246634
High Growth,Fixed Income,Bain Capital Specialty Finance Inc,,,14839.0,0.0,,,AustralianSuper,3.4208846891285285e-05
High Growth,Fixed Income,Balder Finland Oyj,,,20178.0,0.0,,,AustralianSuper,4.6517023557676015e-05
High Growth,Fixed Income,Baltimore Gas and Electric Co,,,26463.0,0.0,,,AustralianSuper,6.100604591172468e-05
High Growth,Fixed Income,Banco Bilbao Vizcaya Argentaria SA,,,124660.0,0.0,,,AustralianSuper,0.0002873829000247741
High Growth,Fixed Income,Banco BPM SpA,,,43696.0,0.0,,,AustralianSuper,0.00010073386169968338
