Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
Balanced,Fixed Income,American Medical Systems Europe BV,,,1211239.0,0.0,,,AustralianSuper,0.0003979594157000386
Balanced,Fixed Income,American Tower Corp,,,7764172.0,0.0,,,AustralianSuper,0.00255096257015717
Balanced,Fixed Income,American Water Capital Corp,,,1011420.0,0.0,,,AustralianSuper,0.0003323077544789534
Balanced,Fixed Income,Americold Realty Operating Partnership LP,,,268498.0,0.0,,,AustralianSuper,8.821653463654074e-05
Balanced,Fixed Income,Ameriprise Financial Inc,,,810381.0,0.0,,,AustralianSuper,0.0002662552553661276
Balanced,Fixed Income,Amgen Inc,,,11619900.0,0.0,,,AustralianSuper,0.0038177837854402627
Balanced,Fixed Income,AMP Bank Ltd,,,55739322.0,0.02,,,AustralianSuper,0.01831346911273193
Balanced,Fixed Income,Amphenol Corp,,,707480.0,0.0,,,AustralianSuper,0.00023244655053169798
Balanced,Fixed Income,Ampol Ltd,,,61629881.0,0.02,,,AustralianSuper,0.0202488455477597
Balanced,Fixed Income,Amprion GmbH,,,1843079.0,0.0,,,AustralianSuper,0.0006055540169438166
Balanced,Fixed Income,Amrize Finance US LLC,,,315645.0,0.0,,,AustralianSuper,0.00010370694781842287
Balanced,Fixed Income,Amvest RCF Custodian BV,,,631958.0,0.0,,,AustralianSuper,0.0002076333708103562
Balanced,Fixed Income,Analog Devices Inc,,,1633741.0,0.0,,,AustralianSuper,0.0005367748345002075
Balanced,Fixed Income,Anglian Water Osprey Financing PLC,,,1301624.0,0.0,,,AustralianSuper,0.000427655918031988
Balanced,Fixed Income,Anglian Water Services Financing PLC,,,1129989.0,0.0,,,AustralianSuper,0.0003712642692214096
Balanced,Fixed Income,Anglo American Capital PLC,,,2002271.0,0.0,,,AustralianSuper,0.0006578574478142893
Balanced,Fixed Income,Anheuser-Busch Cos LLC / Anheuser-Busch InBev Worldwide Inc,,,8895181.0,0.0,,,AustralianSuper,0.0029225619661405267
Balanced,Fixed Income,Anheuser-Busch InBev SA/NV,,,5892059.0,0.0,,,AustralianSuper,0.0019358692685012236
Balanced,Fixed Income,Antero Resources Corp,,,2160414.0,0.0,,,AustralianSuper,0.0007098162238089949
Balanced,Fixed Income,Aon North America Inc,,,4391098.0,0.0,,,AustralianSuper,0.0014427200530709532
Balanced,Fixed Income,APA Corp,,,484477.0,0.0,,,AustralianSuper,0.00015917765514494465
Balanced,Fixed Income,Apollo Debt Solutions BDC,,,1282868.0,0.0,,,AustralianSuper,0.00042149352827994897
Balanced,Fixed Income,APPF Commercial Finance Pty Ltd,,,15417142.0,0.01,,,AustralianSuper,0.005065389095037829
Balanced,Fixed Income,Apple Inc,,,18280519.0,0.01,,,AustralianSuper,0.006006167783512134
Balanced,Fixed Income,APRR SA,,,1466473.0,0.0,,,AustralianSuper,0.0004818179882086713
