Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
International Shares,Equity,Adnoc Logistics & Services,,BRBN103,2181101.0,0.02,Listed,,AustralianSuper,0.02374511351758213
International Shares,Equity,Adobe,,2008154,5847428.0,0.07,Listed,,AustralianSuper,0.06365951950225517
International Shares,Equity,Advanced Micro Devices,,2007849,1448636.0,0.02,Listed,,AustralianSuper,0.015770946079826705
International Shares,Equity,Advantest,,6870490,4508326.0,0.05,Listed,,AustralianSuper,0.04908104330990035
International Shares,Equity,Adyen Nv,,BZ1HM42,19953149.0,0.22,Listed,,AustralianSuper,0.21722505653714816
International Shares,Equity,Aegon,,BPH0Y27,3787172.0,0.04,Listed,,AustralianSuper,0.04123001596469331
International Shares,Equity,Aegon,,BSB7ZN3,204394.0,0.0,Listed,,AustralianSuper,0.002225187523325459
International Shares,Equity,Aena Sme Sa,,BTMKJR0,13613022.0,0.15,Listed,,AustralianSuper,0.14820164343941108
International Shares,Equity,Aeon,,6480048,324878.0,0.0,Listed,,AustralianSuper,0.003536867384575518
International Shares,Equity,Aercap Nv,,B1HHKD3,2748117.0,0.03,Listed,,AustralianSuper,0.029918078128705297
International Shares,Equity,Aeroports De Paris Sa,,B164FY1,127595.0,0.0,Listed,,AustralianSuper,0.0013890955802944897
International Shares,Equity,Aes,,2002479,6528136.0,0.07,Listed,,AustralianSuper,0.07107022113061914
International Shares,Equity,Affirm,,BMF9NM8,309595.0,0.0,Listed,,AustralianSuper,0.0033704850987991107
International Shares,Equity,Aflac,,2026361,907260.0,0.01,Listed,,AustralianSuper,0.009877117882189574
International Shares,Equity,African Rainbow Minerals,,6041122,400041.0,0.0,Listed,,AustralianSuper,0.004355148595451139
International Shares,Equity,Agc,,6055208,169779.0,0.0,Listed,,AustralianSuper,0.0018483424783637147
International Shares,Equity,Ageas Sa,,B86S2N0,853899.0,0.01,Listed,,AustralianSuper,0.009296189716821855
International Shares,Equity,Agilent Technologies,,2520153,621412.0,0.01,Listed,,AustralianSuper,0.006765160568532932
International Shares,Equity,Agnico Eagle Mines,,2009823,238352.0,0.0,Listed,,AustralianSuper,0.0025948799698605135
International Shares,Equity,Agnico Eagle Mines,,2009834,964079.0,0.01,Listed,,AustralianSuper,0.010495692448408882
International Shares,Equity,Agricultural Bank Of China,,B60LZR6,1814014.0,0.02,Listed,,AustralianSuper,0.019748727066047484
International Shares,Equity,Aia,,B4TX8S1,1210837.0,0.01,Listed,,AustralianSuper,0.013182086485810878
International Shares,Equity,Aib,,BF0L353,7686010.0,0.09,Listed,,AustralianSuper,0.08367571237978957
International Shares,Equity,Air Canada,,BSDHYK1,3623217.0,0.04,Listed,,AustralianSuper,0.03944507795092175
