PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCBGRO] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,BANCO BRADESCO SA,-,BBD US,-,,"17,934","$84,562",0.00%,
LISTED EQUITY,-,-,-,-,VODACOM GROUP LTD.,-,VOD SJ,-,,"7,157","$84,001",0.00%,
LISTED EQUITY,-,-,-,-,NEXI SPA,-,NEXI IM,-,,"9,236","$83,944",0.00%,
LISTED EQUITY,-,-,-,-,CK INFRASTRUCTURE HOLDINGS LTD.,-,1038 HK,-,,"8,300","$83,813",0.00%,
LISTED EQUITY,-,-,-,-,TAIWAN COOPERATIVE FINANCIAL HOLDING CO. LTD.,-,5880 TT,-,,"64,682","$83,622",0.00%,
LISTED EQUITY,-,-,-,-,AVOLTA AG,-,AVOL SW,-,,998,"$82,262",0.00%,
LISTED EQUITY,-,-,-,-,CITIC SECURITIES CO. LTD.,-,6030 HK,-,,"17,856","$82,258",0.00%,
LISTED EQUITY,-,-,-,-,LARGAN PRECISION CO. LTD.,-,3008 TT,-,,655,"$81,461",0.00%,
LISTED EQUITY,-,-,-,-,CSPC PHARMACEUTICAL GROUP LTD.,-,1093 HK,-,,"54,296","$81,267",0.00%,
LISTED EQUITY,-,-,-,-,SHANGHAI PUDONG DEVELOPMENT BANK CO. LTD.,-,600000 C1,-,,"27,182","$80,343",0.00%,
LISTED EQUITY,-,-,-,-,WUXI APPTEC CO. LTD.,-,603259 C1,-,,"5,417","$80,226",0.00%,
LISTED EQUITY,-,-,-,-,GODREJ CONSUMER PRODUCTS LTD.,-,GCPL IN,-,,"3,825","$80,203",0.00%,
LISTED EQUITY,-,-,-,-,VALE SA,-,VALE US,-,,"5,386","$79,801",0.00%,
LISTED EQUITY,-,-,-,-,GAIL INDIA LTD.,-,GAIL IN,-,,"23,442","$79,600",0.00%,
LISTED EQUITY,-,-,-,-,AEROPORTS DE PARIS SA,-,ADP FP,-,,414,"$78,944",0.00%,
LISTED EQUITY,-,-,-,-,WHARF HOLDINGS LTD.,-,4 HK,-,,"16,927","$78,640",0.00%,
LISTED EQUITY,-,-,-,-,IEIT SYSTEMS CO. LTD.,-,000977 C2,-,,"7,241","$78,451",0.00%,
LISTED EQUITY,-,-,-,-,INVESTMENT AB LATOUR,-,LATOB SS,-,,"1,964","$78,358",0.00%,
LISTED EQUITY,-,-,-,-,CANADIAN UTILITIES LTD.,-,CU CN,-,,"1,831","$77,143",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD.,-,601398 C1,-,,"47,658","$77,030",0.00%,
LISTED EQUITY,-,-,-,-,NISSIN FOODS HOLDINGS CO. LTD.,-,2897 JP,-,,"2,424","$76,719",0.00%,
LISTED EQUITY,-,-,-,-,TELKOM INDONESIA PERSERO TBK. PT,-,TLKM IJ,-,,"292,132","$76,330",0.00%,
LISTED EQUITY,-,-,-,-,JIO FINANCIAL SERVICES LTD.,-,JIOFIN IN,-,,"13,094","$76,126",0.00%,
LISTED EQUITY,-,-,-,-,WIPRO LTD.,-,WPRO IN,-,,"16,073","$76,067",0.00%,
LISTED EQUITY,-,-,-,-,WISTRON CORP.,-,3231 TT,-,,"11,794","$75,471",0.00%,
LISTED EQUITY,-,-,-,-,LOTUS BAKERIES NV,-,LOTB BB,-,,5,"$75,113",0.00%,
LISTED EQUITY,-,-,-,-,BKW AG,-,BKW SW,-,,226,"$75,100",0.00%,
LISTED EQUITY,-,-,-,-,DAVIDE CAMPARI-MILANO NV,-,CPR IM,-,,"7,319","$74,857",0.00%,
LISTED EQUITY,-,-,-,-,VEDANTA LTD.,-,VEDL IN,-,,"9,096","$74,582",0.00%,
LISTED EQUITY,-,-,-,-,AVICHINA INDUSTRY & TECHNOLOGY CO. LTD.,-,2357 HK,-,,"86,165","$74,198",0.00%,
LISTED EQUITY,-,-,-,-,TOKYO METRO CO. LTD.,-,9023 JP,-,,"4,183","$74,121",0.00%,
LISTED EQUITY,-,-,-,-,BRITANNIA INDUSTRIES LTD.,-,BRIT IN,-,,701,"$73,013",0.00%,
LISTED EQUITY,-,-,-,-,"CHUBU ELECTRIC POWER CO., INC.",-,9502 JP,-,,"3,877","$72,941",0.00%,
LISTED EQUITY,-,-,-,-,TVS MOTOR CO. LTD.,-,TVSL IN,-,,"1,403","$72,831",0.00%,
LISTED EQUITY,-,-,-,-,WIWYNN CORP.,-,6669 TT,-,,546,"$72,162",0.00%,
LISTED EQUITY,-,-,-,-,WULIANGYE YIBIN CO. LTD.,-,000858 C2,-,,"2,828","$71,617",0.00%,
LISTED EQUITY,-,-,-,-,L E LUNDBERGFORETAGEN AB,-,LUNDB SS,-,,947,"$71,526",0.00%,
LISTED EQUITY,-,-,-,-,NEPI ROCKCASTLE NV,-,NRP SJ,-,,"6,107","$70,759",0.00%,
LISTED EQUITY,-,-,-,-,PEGATRON CORP.,-,4938 TT,-,,"17,583","$70,535",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF COMMUNICATIONS CO. LTD.,-,601328 C1,-,,"41,324","$70,401",0.00%,
LISTED EQUITY,-,-,-,-,GRIFOLS SA,-,GRF SM,-,,"3,786","$70,182",0.00%,
LISTED EQUITY,-,-,-,-,TENCENT MUSIC ENTERTAINMENT GROUP,-,TME US,-,,"2,359","$70,169",0.00%,
LISTED EQUITY,-,-,-,-,H WORLD GROUP LTD.,-,HTHT US,-,,"1,355","$70,091",0.00%,
LISTED EQUITY,-,-,-,-,CMOC GROUP LTD.,-,603993 C1,-,,"38,965","$69,867",0.00%,
LISTED EQUITY,-,-,-,-,YAGEO CORP.,-,2327 TT,-,,"2,740","$69,419",0.00%,
LISTED EQUITY,-,-,-,-,SG HOLDINGS CO. LTD.,-,9143 JP,-,,"4,063","$68,945",0.00%,
LISTED EQUITY,-,-,-,-,HDFC LIFE INSURANCE CO. LTD.,-,HDFCLIFE IN,-,,"4,709","$68,231",0.00%,
LISTED EQUITY,-,-,-,-,CITIC LTD.,-,267 HK,-,,"32,544","$68,194",0.00%,
LISTED EQUITY,-,-,-,-,KOBE BUSSAN CO. LTD.,-,3038 JP,-,,"1,442","$68,193",0.00%,
LISTED EQUITY,-,-,-,-,BANCO DO BRASIL SA,-,BBAS3 BZ,-,,"10,984","$67,838",0.00%,
LISTED EQUITY,-,-,-,-,PTT EXPLORATION & PRODUCTION PCL,-,PTTEPR TB,-,,"13,116","$67,412",0.00%,
LISTED EQUITY,-,-,-,-,TRUE CORP. PCL,-,TRUER TB,-,,"129,281","$67,357",0.00%,
LISTED EQUITY,-,-,-,-,"AAC TECHNOLOGIES HOLDINGS, INC.",-,2018 HK,-,,"8,464","$66,959",0.00%,
LISTED EQUITY,-,-,-,-,HANWHA AEROSPACE CO. LTD.,-,012450 KS,-,,70,"$66,698",0.00%,
LISTED EQUITY,-,-,-,-,ALINMA BANK,-,ALINMA AB,-,,"6,079","$66,329",0.00%,
LISTED EQUITY,-,-,-,-,POSTAL SAVINGS BANK OF CHINA CO. LTD.,-,1658 HK,-,,"62,249","$66,308",0.00%,
LISTED EQUITY,-,-,-,-,DLF LTD.,-,DLFU IN,-,,"4,422","$65,930",0.00%,
LISTED EQUITY,-,-,-,-,INFRASTRUTTURE WIRELESS ITALIANE SPA,-,INW IM,-,,"3,540","$65,813",0.00%,
LISTED EQUITY,-,-,-,-,"ZOZO, INC.",-,3092 JP,-,,"3,964","$65,204",0.00%,
LISTED EQUITY,-,-,-,-,TATA CONSUMER PRODUCTS LTD.,-,TATACONS IN,-,,"3,316","$64,838",0.00%,
LISTED EQUITY,-,-,-,-,CATCHER TECHNOLOGY CO. LTD.,-,2474 TT,-,,"5,788","$64,096",0.00%,
LISTED EQUITY,-,-,-,-,GRUPO CIBEST SA,-,PFCIBEST CB,-,,"3,714","$64,036",0.00%,
LISTED EQUITY,-,-,-,-,WEICHAI POWER CO. LTD.,-,2338 HK,-,,"20,640","$63,953",0.00%,
LISTED EQUITY,-,-,-,-,CHAROEN POKPHAND FOODS PCL,-,CPFF TB,-,,"58,857","$63,540",0.00%,
LISTED EQUITY,-,-,-,-,JD SPORTS FASHION PLC,-,JD LN,-,,"34,192","$63,446",0.00%,
LISTED EQUITY,-,-,-,-,SHIN KONG FINANCIAL HOLDING CO. LTD.,-,2888 TT,-,,"107,339","$63,358",0.00%,
LISTED EQUITY,-,-,-,-,BANQUE SAUDI FRANSI,-,BSF AB,-,,"8,664","$62,956",0.00%,
LISTED EQUITY,-,-,-,-,WANT WANT CHINA HOLDINGS LTD.,-,151 HK,-,,"59,082","$62,935",0.00%,
LISTED EQUITY,-,-,-,-,INDOFOOD SUKSES MAKMUR TBK. PT,-,INDF IJ,-,,"81,327","$62,106",0.00%,
LISTED EQUITY,-,-,-,-,"JFE HOLDINGS, INC.",-,5411 JP,-,,"3,495","$61,910",0.00%,
LISTED EQUITY,-,-,-,-,"SK, INC.",-,034730 KS,-,,268,"$61,889",0.00%,
LISTED EQUITY,-,-,-,-,EDP RENOVAVEIS SA,-,EDPR PL,-,,"3,646","$61,876",0.00%,
LISTED EQUITY,-,-,-,-,CHINA OVERSEAS LAND & INVESTMENT LTD.,-,688 HK,-,,"23,261","$61,584",0.00%,
LISTED EQUITY,-,-,-,-,EVERGREEN MARINE CORP. TAIWAN LTD.,-,2603 TT,-,,"5,897","$61,301",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIAL BANK CO. LTD.,-,601166 C1,-,,"12,308","$61,173",0.00%,
LISTED EQUITY,-,-,-,-,GENTING SINGAPORE LTD.,-,GENS SP,-,,"70,898","$60,732",0.00%,
LISTED EQUITY,-,-,-,-,SINOPAC FINANCIAL HOLDINGS CO. LTD.,-,2890 TT,-,,"47,818","$60,447",0.00%,
LISTED EQUITY,-,-,-,-,APPEN LTD.,-,APX AU,-,,"53,803","$60,260",0.00%,
LISTED EQUITY,-,-,-,-,SATELLITE CHEMICAL CO. LTD.,-,002648 C2,-,,"16,185","$59,729",0.00%,
LISTED EQUITY,-,-,-,-,LG CORP.,-,003550 KS,-,,645,"$58,018",0.00%,
LISTED EQUITY,-,-,-,-,TAISHIN FINANCIAL HOLDING CO. LTD.,-,2887 TT,-,,"69,588","$57,250",0.00%,
LISTED EQUITY,-,-,-,-,AMMB HOLDINGS BHD.,-,AMM MK,-,,"30,961","$57,223",0.00%,
LISTED EQUITY,-,-,-,-,VIBRA ENERGIA SA,-,VBBR3 BZ,-,,"9,425","$57,073",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIVARDEN AB,-,INDUC SS,-,,"1,039","$56,861",0.00%,
LISTED EQUITY,-,-,-,-,TINGYI CAYMAN ISLANDS HOLDING CORP.,-,322 HK,-,,"25,336","$56,637",0.00%,
LISTED EQUITY,-,-,-,-,ENN ENERGY HOLDINGS LTD.,-,2688 HK,-,,"4,620","$56,301",0.00%,
LISTED EQUITY,-,-,-,-,CHAILEASE HOLDING CO. LTD.,-,5871 TT,-,,"8,517","$56,276",0.00%,
LISTED EQUITY,-,-,-,-,OBEROI REALTY LTD.,-,OBER IN,-,,"1,638","$55,527",0.00%,
LISTED EQUITY,-,-,-,-,YANG MING MARINE TRANSPORT CORP.,-,2609 TT,-,,"14,743","$54,755",0.00%,
LISTED EQUITY,-,-,-,-,SAUDI INVESTMENT BANK,-,SIBC AB,-,,"9,249","$54,641",0.00%,
LISTED EQUITY,-,-,-,-,ASTRA INTERNATIONAL TBK. PT,-,ASII IJ,-,,"128,341","$54,282",0.00%,
LISTED EQUITY,-,-,-,-,REMGRO LTD.,-,REM SJ,-,,"3,985","$54,125",0.00%,
LISTED EQUITY,-,-,-,-,"ANA HOLDINGS, INC.",-,9202 JP,-,,"1,806","$53,861",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF COMMUNICATIONS CO. LTD.,-,3328 HK,-,,"37,895","$53,773",0.00%,
LISTED EQUITY,-,-,-,-,DIASORIN SPA,-,DIA IM,-,,330,"$53,693",0.00%,
LISTED EQUITY,-,-,-,-,ARAB NATIONAL BANK,-,ARNB AB,-,,"6,000","$53,021",0.00%,
LISTED EQUITY,-,-,-,-,KRUNG THAI BANK PCL,-,KTBR TB,-,,"53,031","$53,020",0.00%,
LISTED EQUITY,-,-,-,-,GREAT WALL MOTOR CO. LTD.,-,2333 HK,-,,"22,551","$52,954",0.00%,
LISTED EQUITY,-,-,-,-,HUA NAN FINANCIAL HOLDINGS CO. LTD.,-,2880 TT,-,,"37,061","$52,656",0.00%,
LISTED EQUITY,-,-,-,-,ALMARAI CO. JSC,-,ALMARAI AB,-,,"2,549","$52,582",0.00%,
LISTED EQUITY,-,-,-,-,NEW CHINA LIFE INSURANCE CO. LTD.,-,1336 HK,-,,"6,225","$51,728",0.00%,
LISTED EQUITY,-,-,-,-,IMPALA PLATINUM HOLDINGS LTD.,-,IMP SJ,-,,"3,776","$51,522",0.00%,
LISTED EQUITY,-,-,-,-,BB SEGURIDADE PARTICIPACOES SA,-,BBSE3 BZ,-,,"5,144","$51,483",0.00%,
LISTED EQUITY,-,-,-,-,VALTERRA PLATINUM LTD.,-,VALT LN,-,,768,"$51,371",0.00%,
LISTED EQUITY,-,-,-,-,"BCE, INC.",-,BCE CN,-,,"1,498","$50,587",0.00%,
LISTED EQUITY,-,-,-,-,INNER MONGOLIA YILI INDUSTRIAL GROUP CO. LTD.,-,600887 C1,-,,"8,518","$50,573",0.00%,
LISTED EQUITY,-,-,-,-,EURAZEO SE,-,RF FP,-,,464,"$50,291",0.00%,
LISTED EQUITY,-,-,-,-,"LI AUTO, INC.",-,LI US,-,,"1,215","$50,263",0.00%,
LISTED EQUITY,-,-,-,-,CHINA HONGQIAO GROUP LTD.,-,1378 HK,-,,"13,869","$48,474",0.00%,
LISTED EQUITY,-,-,-,-,BANCO BRADESCO SA,-,BBDC3 BZ,-,,"11,882","$48,201",0.00%,
LISTED EQUITY,-,-,-,-,FORMOSA PLASTICS CORP.,-,1301 TT,-,,"26,428","$48,110",0.00%,
LISTED EQUITY,-,-,-,-,AUROBINDO PHARMA LTD.,-,ARBP IN,-,,"2,355","$47,549",0.00%,
LISTED EQUITY,-,-,-,-,CHINA GALAXY SECURITIES CO. LTD.,-,6881 HK,-,,"27,684","$47,517",0.00%,
LISTED EQUITY,-,-,-,-,PTT EXPLORATION & PRODUCTION PCL,-,PTTEPF TB,-,,"9,152","$47,037",0.00%,
LISTED EQUITY,-,-,-,-,SINOPHARM GROUP CO. LTD.,-,1099 HK,-,,"13,105","$46,821",0.00%,
LISTED EQUITY,-,-,-,-,ENEL CHILE SA,-,ENELCHIL CI,-,,"407,202","$45,918",0.00%,
LISTED EQUITY,-,-,-,-,UNIPOL ASSICURAZIONI SPA,-,UNI IM,-,,"1,519","$45,780",0.00%,
LISTED EQUITY,-,-,-,-,CHAROEN POKPHAND INDONESIA TBK. PT,-,CPIN IJ,-,,"103,311","$45,637",0.00%,
LISTED EQUITY,-,-,-,-,MUTHOOT FINANCE LTD.,-,MUTH IN,-,,971,"$45,336",0.00%,
LISTED EQUITY,-,-,-,-,DABUR INDIA LTD.,-,DABUR IN,-,,"5,227","$45,133",0.00%,
LISTED EQUITY,-,-,-,-,CHINA STATE CONSTRUCTION ENGINEERING CORP. LTD.,-,601668 C1,-,,"36,574","$44,939",0.00%,
LISTED EQUITY,-,-,-,-,GERDAU SA,-,GGBR4 BZ,-,,"9,907","$44,318",0.00%,
LISTED EQUITY,-,-,-,-,EVERBRIGHT SECURITIES CO. LTD.,-,601788 C1,-,,"11,554","$44,240",0.00%,
LISTED EQUITY,-,-,-,-,TURKIYE PETROL RAFINERILERI AS,-,TUPRS TI,-,,"8,197","$44,003",0.00%,
LISTED EQUITY,-,-,-,-,HENAN SHUANGHUI INVESTMENT & DEVELOPMENT CO. LTD.,-,000895 C2,-,,"8,365","$43,484",0.00%,
LISTED EQUITY,-,-,-,-,NAN YA PLASTICS CORP.,-,1303 TT,-,,"30,360","$43,294",0.00%,
LISTED EQUITY,-,-,-,-,BLACK CAT SYNDICATE LTD.,-,BC8 AU,-,,"55,630","$43,114",0.00%,
LISTED EQUITY,-,-,-,-,"ZTO EXPRESS CAYMAN, INC.",-,2057 HK,-,,"1,594","$42,925",0.00%,
LISTED EQUITY,-,-,-,-,COBRAM ESTATE OLIVES LTD.,-,CBO AU,-,,"19,362","$41,241",0.00%,
LISTED EQUITY,-,-,-,-,REC LTD.,-,RECL IN,-,,"5,723","$40,973",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIAL BANK OF KOREA,-,024110 KS,-,,"1,982","$40,915",0.00%,
LISTED EQUITY,-,-,-,-,HAIER SMART HOME CO. LTD.,-,600690 C1,-,,"7,612","$40,167",0.00%,
LISTED EQUITY,-,-,-,-,INDIAN OIL CORP. LTD.,-,IOCL IN,-,,"15,168","$39,661",0.00%,
LISTED EQUITY,-,-,-,-,CHINA MINSHENG BANKING CORP. LTD.,-,1988 HK,-,,"45,158","$39,061",0.00%,
LISTED EQUITY,-,-,-,-,WEICHAI POWER CO. LTD.,-,000338 C2,-,,"11,849","$38,808",0.00%,
LISTED EQUITY,-,-,-,-,TAIWAN HIGH SPEED RAIL CORP.,-,2633 TT,-,,"26,100","$38,516",0.00%,
LISTED EQUITY,-,-,-,-,LIAONING PORT CO. LTD.,-,601880 C1,-,,"120,446","$38,474",0.00%,
LISTED EQUITY,-,-,-,-,UNIMICRON TECHNOLOGY CORP.,-,3037 TT,-,,"6,443","$38,369",0.00%,
LISTED EQUITY,-,-,-,-,TELEFONICA BRASIL SA,-,VIVT3 BZ,-,,"4,368","$37,726",0.00%,
LISTED EQUITY,-,-,-,-,HINDUSTAN PETROLEUM CORP. LTD.,-,HPCL IN,-,,"4,829","$37,634",0.00%,
LISTED EQUITY,-,-,-,-,BANCO DE CREDITO E INVERSIONES SA,-,BCI CI,-,,582,"$37,420",0.00%,
LISTED EQUITY,-,-,-,-,KGHM POLSKA MIEDZ SA,-,KGH PW,-,,684,"$37,233",0.00%,
LISTED EQUITY,-,-,-,-,HYUNDAI MOTOR CO.,-,005387 KS,-,,207,"$37,200",0.00%,
LISTED EQUITY,-,-,-,-,GIGABYTE TECHNOLOGY CO. LTD.,-,2376 TT,-,,"2,512","$37,131",0.00%,
LISTED EQUITY,-,-,-,-,KOREA ZINC CO. LTD.,-,010130 KS,-,,40,"$37,012",0.00%,
LISTED EQUITY,-,-,-,-,WENS FOODSTUFF GROUP CO. LTD.,-,300498 C2,-,,"10,113","$36,782",0.00%,
LISTED EQUITY,-,-,-,-,DIVI'S LABORATORIES LTD.,-,DIVI IN,-,,302,"$36,638",0.00%,
LISTED EQUITY,-,-,-,-,ASPEN PHARMACARE HOLDINGS LTD.,-,APN SJ,-,,"3,563","$36,556",0.00%,
LISTED EQUITY,-,-,-,-,HYUNDAI MOTOR CO.,-,005385 KS,-,,207,"$36,170",0.00%,
LISTED EQUITY,-,-,-,-,MOL HUNGARIAN OIL & GAS PLC,-,MOL HB,-,,"2,703","$35,778",0.00%,
LISTED EQUITY,-,-,-,-,JIANGSU EXPRESSWAY CO. LTD.,-,177 HK,-,,"16,600","$35,752",0.00%,
LISTED EQUITY,-,-,-,-,YUNNAN YUNTIANHUA CO. LTD.,-,600096 C1,-,,"7,568","$35,408",0.00%,
LISTED EQUITY,-,-,-,-,VALTERRA PLATINUM LTD.,-,VAL SJ,-,,520,"$35,253",0.00%,
LISTED EQUITY,-,-,-,-,ZHEJIANG EXPRESSWAY CO. LTD.,-,576 HK,-,,"25,017","$35,110",0.00%,
LISTED EQUITY,-,-,-,-,DONGFANG ELECTRIC CORP. LTD.,-,600875 C1,-,,"9,840","$35,076",0.00%,
LISTED EQUITY,-,-,-,-,SAMVARDHANA MOTHERSON INTERNATIONAL LTD.,-,MOTHERSO IN,-,,"12,717","$35,034",0.00%,
LISTED EQUITY,-,-,-,-,INVENTEC CORP.,-,2356 TT,-,,"15,835","$34,989",0.00%,
LISTED EQUITY,-,-,-,-,TCC GROUP HOLDINGS CO. LTD.,-,1101 TT,-,,"26,101","$34,766",0.00%,
LISTED EQUITY,-,-,-,-,JINDAL STEEL & POWER LTD.,-,JSP IN,-,,"2,040","$34,176",0.00%,
LISTED EQUITY,-,-,-,-,CHINA EVERBRIGHT BANK CO. LTD.,-,6818 HK,-,,"44,448","$33,868",0.00%,
LISTED EQUITY,-,-,-,-,ALDAR PROPERTIES PJSC,-,ALDAR UH,-,,"8,978","$33,271",0.00%,
LISTED EQUITY,-,-,-,-,EVE ENERGY CO. LTD.,-,300014 C2,-,,"3,407","$33,238",0.00%,
LISTED EQUITY,-,-,-,-,CHINA GAS HOLDINGS LTD.,-,384 HK,-,,"23,163","$33,003",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF JIANGSU CO. LTD.,-,600919 C1,-,,"12,908","$32,821",0.00%,
LISTED EQUITY,-,-,-,-,CHINA PACIFIC INSURANCE GROUP CO. LTD.,-,601601 C1,-,,"4,106","$32,800",0.00%,
LISTED EQUITY,-,-,-,-,KIMBERLY-CLARK DE MEXICO SAB DE CV,-,KIMBERA MM,-,,"11,829","$32,800",0.00%,
LISTED EQUITY,-,-,-,-,ANHUI CONCH CEMENT CO. LTD.,-,914 HK,-,,"8,409","$32,626",0.00%,
LISTED EQUITY,-,-,-,-,FAR EASTERN NEW CENTURY CORP.,-,1402 TT,-,,"18,893","$32,469",0.00%,
LISTED EQUITY,-,-,-,-,EVA AIRWAYS CORP.,-,2618 TT,-,,"15,508","$32,321",0.00%,
LISTED EQUITY,-,-,-,-,HOTAI MOTOR CO. LTD.,-,2207 TT,-,,"1,092","$32,174",0.00%,
LISTED EQUITY,-,-,-,-,BANNERMAN RESOURCES LTD.,-,BMNXX AU,-,,"9,602","$31,973",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF BEIJING CO. LTD.,-,601169 C1,-,,"21,973","$31,958",0.00%,
LISTED EQUITY,-,-,-,-,CP AXTRA PCL,-,CPAXTF TB,-,,"37,644","$31,628",0.00%,
LISTED EQUITY,-,-,-,-,BANCO DE CHILE,-,CHILE CI,-,,"136,510","$31,443",0.00%,
LISTED EQUITY,-,-,-,-,WPG HOLDINGS LTD.,-,3702 TT,-,,"8,518","$31,236",0.00%,
LISTED EQUITY,-,-,-,-,SHANGHAI BAOSIGHT SOFTWARE CO. LTD.,-,900926 CH,-,,"15,103","$31,228",0.00%,
LISTED EQUITY,-,-,-,-,COSCO SHIPPING HOLDINGS CO. LTD.,-,1919 HK,-,,"11,685","$30,982",0.00%,
LISTED EQUITY,-,-,-,-,AL RAYAN BANK,-,MARK QD,-,,"31,457","$30,691",0.00%,
LISTED EQUITY,-,-,-,-,ASIAN PAINTS LTD.,-,APNT IN,-,,737,"$30,688",0.00%,
LISTED EQUITY,-,-,-,-,MRF LTD.,-,MRF IN,-,,12,"$30,428",0.00%,
LISTED EQUITY,-,-,-,-,ZTE CORP.,-,763 HK,-,,"6,400","$30,228",0.00%,
LISTED EQUITY,-,-,-,-,JIANGSU HENGRUI PHARMACEUTICALS CO. LTD.,-,600276 C1,-,,"2,719","$30,054",0.00%,
LISTED EQUITY,-,-,-,-,CGN POWER CO. LTD.,-,1816 HK,-,,"57,880","$30,040",0.00%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES POWER HOLDINGS CO. LTD.,-,836 HK,-,,"8,081","$29,753",0.00%,
LISTED EQUITY,-,-,-,-,KOMERCNI BANKA AS,-,KOMB CP,-,,403,"$29,664",0.00%,
LISTED EQUITY,-,-,-,-,"DOOSAN BOBCAT, INC.",-,241560 KS,-,,450,"$29,614",0.00%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES BEER HOLDINGS CO. LTD.,-,291 HK,-,,"6,061","$29,454",0.00%,
LISTED EQUITY,-,-,-,-,HAITIAN INTERNATIONAL HOLDINGS LTD.,-,1882 HK,-,,"7,427","$29,448",0.00%,
LISTED EQUITY,-,-,-,-,"HUANENG POWER INTERNATIONAL, INC.",-,902 HK,-,,"29,923","$29,432",0.00%,
LISTED EQUITY,-,-,-,-,TAIWAN BUSINESS BANK,-,2834 TT,-,,"36,409","$29,193",0.00%,
LISTED EQUITY,-,-,-,-,DAR AL ARKAN REAL ESTATE DEVELOPMENT CO.,-,ALARKAN AB,-,,"3,725","$29,101",0.00%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES GAS GROUP LTD.,-,1193 HK,-,,"7,448","$29,028",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF THE PHILIPPINE ISLANDS,-,BPI PM,-,,"8,191","$28,845",0.00%,
LISTED EQUITY,-,-,-,-,OIL INDIA LTD.,-,OINL IN,-,,"3,677","$28,408",0.00%,
LISTED EQUITY,-,-,-,-,JUMBO SA,-,BELA GA,-,,537,"$28,187",0.00%,
LISTED EQUITY,-,-,-,-,CENTRAL PATTANA PCL,-,CPNR TB,-,,"12,974","$28,165",0.00%,
LISTED EQUITY,-,-,-,-,BHARAT HEAVY ELECTRICALS LTD.,-,BHEL IN,-,,"5,923","$28,064",0.00%,
LISTED EQUITY,-,-,-,-,FORMOSA CHEMICALS & FIBRE CORP.,-,1326 TT,-,,"23,371","$27,956",0.00%,
LISTED EQUITY,-,-,-,-,NATURA & CO. HOLDING SA,-,NTCO3 BZ,-,,"9,032","$27,902",0.00%,
LISTED EQUITY,-,-,-,-,JIANGXI COPPER CO. LTD.,-,358 HK,-,,"9,392","$27,822",0.00%,
LISTED EQUITY,-,-,-,-,ASHOK LEYLAND LTD.,-,AL IN,-,,"6,214","$27,743",0.00%,
LISTED EQUITY,-,-,-,-,CHINA MERCHANTS PORT HOLDINGS CO. LTD.,-,144 HK,-,,"9,908","$27,542",0.00%,
LISTED EQUITY,-,-,-,-,MONETA MONEY BANK AS,-,MONET CP,-,,"2,625","$27,540",0.00%,
LISTED EQUITY,-,-,-,-,BEIJING ENTERPRISES HOLDINGS LTD.,-,392 HK,-,,"4,368","$27,427",0.00%,
LISTED EQUITY,-,-,-,-,HAIDILAO INTERNATIONAL HOLDING LTD.,-,6862 HK,-,,"9,173","$26,569",0.00%,
LISTED EQUITY,-,-,-,-,KUNLUN ENERGY CO. LTD.,-,135 HK,-,,"17,910","$26,528",0.00%,
LISTED EQUITY,-,-,-,-,KOREAN AIR LINES CO. LTD.,-,003490 KS,-,,"1,018","$26,367",0.00%,
LISTED EQUITY,-,-,-,-,RUENTEX DEVELOPMENT CO. LTD.,-,9945 TT,-,,"16,927","$26,305",0.00%,
LISTED EQUITY,-,-,-,-,VANGUARD INTERNATIONAL SEMICONDUCTOR CORP.,-,5347 TT,-,,"5,006","$26,282",0.00%,
LISTED EQUITY,-,-,-,-,KRUNG THAI BANK PCL,-,KTBF TB,-,,"26,177","$26,172",0.00%,
LISTED EQUITY,-,-,-,-,KAKAO CORP.,-,035720 KS,-,,384,"$26,026",0.00%,
LISTED EQUITY,-,-,-,-,"ACER, INC.",-,2353 TT,-,,"16,381","$25,927",0.00%,
LISTED EQUITY,-,-,-,-,GULF BANK KSCP,-,GBK KK,-,,"14,449","$25,888",0.00%,
LISTED EQUITY,-,-,-,-,CENTRAL PATTANA PCL,-,CPNF TB,-,,"11,893","$25,818",0.00%,
LISTED EQUITY,-,-,-,-,"INNOVENT BIOLOGICS, INC.",-,1801 HK,-,,"1,693","$25,796",0.00%,
