PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [VSACCCPSTB] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,ADAIRS LTD.,-,ADH AU,-,,"2,588","$5,409",0.00%,
LISTED EQUITY,-,-,-,-,"QUEBECOR, INC.",-,QBRB CN,-,,116,"$5,389",0.00%,
LISTED EQUITY,-,-,-,-,FASTIGHETS AB BALDER,-,BALDB SS,-,,476,"$5,351",0.00%,
LISTED EQUITY,-,-,-,-,MTR CORP. LTD.,-,66 HK,-,,976,"$5,348",0.00%,
LISTED EQUITY,-,-,-,-,BRAINCHIP HOLDINGS LTD.,-,BRN AU,-,,"27,378","$5,339",0.00%,
LISTED EQUITY,-,-,-,-,"MINEBEA MITSUMI, INC.",-,6479 JP,-,,237,"$5,302",0.00%,
LISTED EQUITY,-,-,-,-,YUANTA FINANCIAL HOLDING CO. LTD.,-,2885 TT,-,,"2,967","$5,293",0.00%,
LISTED EQUITY,-,-,-,-,ACCIONA SA,-,ANA SM,-,,19,"$5,281",0.00%,
LISTED EQUITY,-,-,-,-,KUWAIT FINANCE HOUSE KSCP,-,KFH KK,-,,"1,307","$5,232",0.00%,
LISTED EQUITY,-,-,-,-,ZENSHO HOLDINGS CO. LTD.,-,7550 JP,-,,57,"$5,226",0.00%,
LISTED EQUITY,-,-,-,-,SK SQUARE CO. LTD.,-,402340 KS,-,,25,"$5,196",0.00%,
LISTED EQUITY,-,-,-,-,EMBRAER SA,-,ERJ US,-,,60,"$5,185",0.00%,
LISTED EQUITY,-,-,-,-,ASIA VITAL COMPONENTS CO. LTD.,-,3017 TT,-,,134,"$5,182",0.00%,
LISTED EQUITY,-,-,-,-,PING AN INSURANCE GROUP CO. OF CHINA LTD.,-,601318 C1,-,,438,"$5,174",0.00%,
LISTED EQUITY,-,-,-,-,AVICOPTER PLC,-,600038 C1,-,,625,"$5,164",0.00%,
LISTED EQUITY,-,-,-,-,IMMUTEP LTD.,-,IMM AU,-,,"21,462","$5,151",0.00%,
LISTED EQUITY,-,-,-,-,BURGUNDY DIAMOND MINES LTD.,-,BDM AU,-,,"171,477","$5,144",0.00%,
LISTED EQUITY,-,-,-,-,WEBJET GROUP LTD.,-,WJL AU,-,,"5,647","$5,082",0.00%,
LISTED EQUITY,-,-,-,-,PRESIDENT CHAIN STORE CORP.,-,2912 TT,-,,379,"$5,081",0.00%,
LISTED EQUITY,-,-,-,-,GIANT BIOGENE HOLDING CO. LTD.,-,2367 HK,-,,452,"$5,068",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF BARODA,-,BOB IN,-,,"1,144","$5,065",0.00%,
LISTED EQUITY,-,-,-,-,"LG ELECTRONICS, INC.",-,066570 KS,-,,61,"$5,060",0.00%,
LISTED EQUITY,-,-,-,-,CONTACT ENERGY LTD.,-,CEN NZ,-,,606,"$5,050",0.00%,
LISTED EQUITY,-,-,-,-,BEIJER REF AB,-,BEIJB SS,-,,209,"$5,009",0.00%,
LISTED EQUITY,-,-,-,-,UNIVERSAL STORE HOLDINGS LTD.,-,UNI AU,-,,644,"$5,007",0.00%,
LISTED EQUITY,-,-,-,-,YANGZIJIANG SHIPBUILDING HOLDINGS LTD.,-,YZJSGD SP,-,,"1,872","$4,980",0.00%,
LISTED EQUITY,-,-,-,-,FIRST FINANCIAL HOLDING CO. LTD.,-,2892 TT,-,,"3,281","$4,978",0.00%,
LISTED EQUITY,-,-,-,-,SOFINA SA,-,SOF BB,-,,10,"$4,971",0.00%,
LISTED EQUITY,-,-,-,-,STAR ENTERTAINMENT GROUP LTD.,-,SGR AU,-,,"36,487","$4,926",0.00%,
LISTED EQUITY,-,-,-,-,MERIDIAN ENERGY LTD.,-,MEL NZ,-,,896,"$4,899",0.00%,
LISTED EQUITY,-,-,-,-,CENTRAIS ELETRICAS BRASILEIRAS SA,-,ELET6 BZ,-,,394,"$4,893",0.00%,
LISTED EQUITY,-,-,-,-,NH INVESTMENT & SECURITIES CO. LTD.,-,005940 KS,-,,216,"$4,875",0.00%,
LISTED EQUITY,-,-,-,-,OMRON CORP.,-,6645 JP,-,,118,"$4,855",0.00%,
LISTED EQUITY,-,-,-,-,LITE-ON TECHNOLOGY CORP.,-,2301 TT,-,,839,"$4,840",0.00%,
LISTED EQUITY,-,-,-,-,GOLD FIELDS LTD.,-,GFI US,-,,134,"$4,831",0.00%,
LISTED EQUITY,-,-,-,-,DR. REDDY'S LABORATORIES LTD.,-,DRRD IN,-,,211,"$4,818",0.00%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES LAND LTD.,-,1109 HK,-,,929,"$4,805",0.00%,
LISTED EQUITY,-,-,-,-,"IGM FINANCIAL, INC.",-,IGM CN,-,,100,"$4,805",0.00%,
LISTED EQUITY,-,-,-,-,WEST FRASER TIMBER CO. LTD.,-,WFG CN,-,,43,"$4,769",0.00%,
LISTED EQUITY,-,-,-,-,D'IETEREN GROUP,-,DIE BB,-,,15,"$4,751",0.00%,
LISTED EQUITY,-,-,-,-,MONOTARO CO. LTD.,-,3064 JP,-,,158,"$4,751",0.00%,
LISTED EQUITY,-,-,-,-,CHINA YANGTZE POWER CO. LTD.,-,600900 C1,-,,739,"$4,741",0.00%,
LISTED EQUITY,-,-,-,-,CHINA STEEL CORP.,-,2002 TT,-,,"4,817","$4,731",0.00%,
LISTED EQUITY,-,-,-,-,TURKIYE IS BANKASI AS,-,ISCTR TI,-,,"9,235","$4,727",0.00%,
LISTED EQUITY,-,-,-,-,MAX HEALTHCARE INSTITUTE LTD.,-,MAXHEALT IN,-,,208,"$4,712",0.00%,
LISTED EQUITY,-,-,-,-,AMUNDI SA,-,AMUN FP,-,,38,"$4,702",0.00%,
LISTED EQUITY,-,-,-,-,"INTERNATIONAL CONTAINER TERMINAL SERVICES, INC.",-,ICT PM,-,,420,"$4,674",0.00%,
LISTED EQUITY,-,-,-,-,SALMAR ASA,-,SALM NO,-,,70,"$4,607",0.00%,
LISTED EQUITY,-,-,-,-,EUROBANK ERGASIAS SERVICES & HOLDINGS SA,-,EUROB GA,-,,881,"$4,600",0.00%,
LISTED EQUITY,-,-,-,-,ZIJIN MINING GROUP CO. LTD.,-,601899 C1,-,,"1,108","$4,600",0.00%,
LISTED EQUITY,-,-,-,-,"DENTSU GROUP, INC.",-,4324 JP,-,,136,"$4,580",0.00%,
LISTED EQUITY,-,-,-,-,LOTUS RESOURCES LTD.,-,LOT AU,-,,"23,482","$4,579",0.00%,
LISTED EQUITY,-,-,-,-,MOBILE TELECOMMUNICATIONS CO. KSCP,-,ZAIN KK,-,,"1,900","$4,579",0.00%,
LISTED EQUITY,-,-,-,-,BARRY CALLEBAUT AG,-,BARN SW,-,,3,"$4,529",0.00%,
LISTED EQUITY,-,-,-,-,KANZHUN LTD.,-,BZ US,-,,166,"$4,526",0.00%,
LISTED EQUITY,-,-,-,-,BANQUE CANTONALE VAUDOISE,-,BCVN SW,-,,26,"$4,505",0.00%,
LISTED EQUITY,-,-,-,-,SAMSUNG LIFE INSURANCE CO. LTD.,-,032830 KS,-,,31,"$4,500",0.00%,
LISTED EQUITY,-,-,-,-,INPOST SA,-,INPST NA,-,,178,"$4,489",0.00%,
LISTED EQUITY,-,-,-,-,TRENT LTD.,-,TRENT IN,-,,40,"$4,474",0.00%,
LISTED EQUITY,-,-,-,-,MONASH IVF GROUP LTD.,-,MVF AU,-,,"6,292","$4,436",0.00%,
LISTED EQUITY,-,-,-,-,TEMENOS AG,-,TEMN SW,-,,41,"$4,431",0.00%,
LISTED EQUITY,-,-,-,-,DELIVERY HERO SE,-,DHER GR,-,,107,"$4,418",0.00%,
LISTED EQUITY,-,-,-,-,GF SECURITIES CO. LTD.,-,000776 C2,-,,"1,219","$4,365",0.00%,
LISTED EQUITY,-,-,-,-,KOGAN.COM LTD.,-,KGN AU,-,,"1,159","$4,359",0.00%,
LISTED EQUITY,-,-,-,-,SDIC CAPITAL CO. LTD.,-,600061 C1,-,,"2,717","$4,352",0.00%,
LISTED EQUITY,-,-,-,-,AGRICULTURAL BANK OF CHINA LTD.,-,601288 C1,-,,"3,461","$4,334",0.00%,
LISTED EQUITY,-,-,-,-,POWER FINANCE CORP. LTD.,-,POWF IN,-,,567,"$4,318",0.00%,
LISTED EQUITY,-,-,-,-,SUNTORY BEVERAGE & FOOD LTD.,-,2587 JP,-,,89,"$4,318",0.00%,
LISTED EQUITY,-,-,-,-,"MERITZ FINANCIAL GROUP, INC.",-,138040 KS,-,,34,"$4,317",0.00%,
LISTED EQUITY,-,-,-,-,CVC CAPITAL PARTNERS PLC,-,CVC NA,-,,138,"$4,300",0.00%,
LISTED EQUITY,-,-,-,-,"AKESO, INC.",-,9926 HK,-,,240,"$4,296",0.00%,
LISTED EQUITY,-,-,-,-,WUXI APPTEC CO. LTD.,-,2359 HK,-,,279,"$4,270",0.00%,
LISTED EQUITY,-,-,-,-,TSINGTAO BREWERY CO. LTD.,-,168 HK,-,,427,"$4,256",0.00%,
LISTED EQUITY,-,-,-,-,OIL & NATURAL GAS CORP. LTD.,-,ONGC IN,-,,972,"$4,224",0.00%,
LISTED EQUITY,-,-,-,-,BIM BIRLESIK MAGAZALAR AS,-,BIMAS TI,-,,222,"$4,219",0.00%,
LISTED EQUITY,-,-,-,-,TOTVS SA,-,TOTS3 BZ,-,,353,"$4,166",0.00%,
LISTED EQUITY,-,-,-,-,BHARAT PETROLEUM CORP. LTD.,-,BPCL IN,-,,705,"$4,165",0.00%,
LISTED EQUITY,-,-,-,-,CEMEX SAB DE CV,-,CEMEXCPO MM,-,,"3,975","$4,158",0.00%,
LISTED EQUITY,-,-,-,-,PTT PCL,-,PTTF TB,-,,"2,951","$4,155",0.00%,
LISTED EQUITY,-,-,-,-,"BILIBILI, INC.",-,BILI US,-,,127,"$4,148",0.00%,
LISTED EQUITY,-,-,-,-,BANCO BRADESCO SA,-,BBD US,-,,877,"$4,135",0.00%,
LISTED EQUITY,-,-,-,-,VODACOM GROUP LTD.,-,VOD SJ,-,,350,"$4,108",0.00%,
LISTED EQUITY,-,-,-,-,NEXI SPA,-,NEXI IM,-,,452,"$4,106",0.00%,
LISTED EQUITY,-,-,-,-,WEEBIT NANO LTD.,-,WBT AU,-,,"2,524","$4,101",0.00%,
LISTED EQUITY,-,-,-,-,CK INFRASTRUCTURE HOLDINGS LTD.,-,1038 HK,-,,406,"$4,099",0.00%,
LISTED EQUITY,-,-,-,-,TAIWAN COOPERATIVE FINANCIAL HOLDING CO. LTD.,-,5880 TT,-,,"3,163","$4,090",0.00%,
LISTED EQUITY,-,-,-,-,AVOLTA AG,-,AVOL SW,-,,49,"$4,023",0.00%,
LISTED EQUITY,-,-,-,-,CITIC SECURITIES CO. LTD.,-,6030 HK,-,,873,"$4,023",0.00%,
LISTED EQUITY,-,-,-,-,LARGAN PRECISION CO. LTD.,-,3008 TT,-,,32,"$3,984",0.00%,
LISTED EQUITY,-,-,-,-,CSPC PHARMACEUTICAL GROUP LTD.,-,1093 HK,-,,"2,655","$3,974",0.00%,
LISTED EQUITY,-,-,-,-,SHANGHAI PUDONG DEVELOPMENT BANK CO. LTD.,-,600000 C1,-,,"1,329","$3,929",0.00%,
LISTED EQUITY,-,-,-,-,WUXI APPTEC CO. LTD.,-,603259 C1,-,,265,"$3,923",0.00%,
LISTED EQUITY,-,-,-,-,GODREJ CONSUMER PRODUCTS LTD.,-,GCPL IN,-,,187,"$3,922",0.00%,
LISTED EQUITY,-,-,-,-,VALE SA,-,VALE US,-,,263,"$3,903",0.00%,
LISTED EQUITY,-,-,-,-,GAIL INDIA LTD.,-,GAIL IN,-,,"1,146","$3,893",0.00%,
LISTED EQUITY,-,-,-,-,AEROPORTS DE PARIS SA,-,ADP FP,-,,20,"$3,861",0.00%,
LISTED EQUITY,-,-,-,-,WHARF HOLDINGS LTD.,-,4 HK,-,,828,"$3,846",0.00%,
LISTED EQUITY,-,-,-,-,IEIT SYSTEMS CO. LTD.,-,000977 C2,-,,354,"$3,837",0.00%,
LISTED EQUITY,-,-,-,-,INVESTMENT AB LATOUR,-,LATOB SS,-,,96,"$3,832",0.00%,
LISTED EQUITY,-,-,-,-,CANADIAN UTILITIES LTD.,-,CU CN,-,,90,"$3,773",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD.,-,601398 C1,-,,"2,331","$3,767",0.00%,
LISTED EQUITY,-,-,-,-,NISSIN FOODS HOLDINGS CO. LTD.,-,2897 JP,-,,119,"$3,752",0.00%,
LISTED EQUITY,-,-,-,-,TELKOM INDONESIA PERSERO TBK. PT,-,TLKM IJ,-,,"14,287","$3,733",0.00%,
LISTED EQUITY,-,-,-,-,JIO FINANCIAL SERVICES LTD.,-,JIOFIN IN,-,,640,"$3,723",0.00%,
LISTED EQUITY,-,-,-,-,WIPRO LTD.,-,WPRO IN,-,,786,"$3,720",0.00%,
LISTED EQUITY,-,-,-,-,WISTRON CORP.,-,3231 TT,-,,577,"$3,691",0.00%,
LISTED EQUITY,-,-,-,-,BKW AG,-,BKW SW,-,,11,"$3,673",0.00%,
LISTED EQUITY,-,-,-,-,LOTUS BAKERIES NV,-,LOTB BB,-,,0,"$3,673",0.00%,
LISTED EQUITY,-,-,-,-,DAVIDE CAMPARI-MILANO NV,-,CPR IM,-,,358,"$3,661",0.00%,
LISTED EQUITY,-,-,-,-,VEDANTA LTD.,-,VEDL IN,-,,445,"$3,647",0.00%,
LISTED EQUITY,-,-,-,-,AVICHINA INDUSTRY & TECHNOLOGY CO. LTD.,-,2357 HK,-,,"4,214","$3,629",0.00%,
LISTED EQUITY,-,-,-,-,TOKYO METRO CO. LTD.,-,9023 JP,-,,205,"$3,625",0.00%,
LISTED EQUITY,-,-,-,-,BRITANNIA INDUSTRIES LTD.,-,BRIT IN,-,,34,"$3,571",0.00%,
LISTED EQUITY,-,-,-,-,"CHUBU ELECTRIC POWER CO., INC.",-,9502 JP,-,,190,"$3,567",0.00%,
LISTED EQUITY,-,-,-,-,TVS MOTOR CO. LTD.,-,TVSL IN,-,,69,"$3,562",0.00%,
LISTED EQUITY,-,-,-,-,WIWYNN CORP.,-,6669 TT,-,,27,"$3,529",0.00%,
LISTED EQUITY,-,-,-,-,WULIANGYE YIBIN CO. LTD.,-,000858 C2,-,,138,"$3,502",0.00%,
LISTED EQUITY,-,-,-,-,L E LUNDBERGFORETAGEN AB,-,LUNDB SS,-,,46,"$3,498",0.00%,
LISTED EQUITY,-,-,-,-,NEPI ROCKCASTLE NV,-,NRP SJ,-,,298,"$3,461",0.00%,
LISTED EQUITY,-,-,-,-,PEGATRON CORP.,-,4938 TT,-,,860,"$3,450",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF COMMUNICATIONS CO. LTD.,-,601328 C1,-,,"2,021","$3,443",0.00%,
LISTED EQUITY,-,-,-,-,GRIFOLS SA,-,GRF SM,-,,185,"$3,432",0.00%,
LISTED EQUITY,-,-,-,-,TENCENT MUSIC ENTERTAINMENT GROUP,-,TME US,-,,115,"$3,432",0.00%,
LISTED EQUITY,-,-,-,-,H WORLD GROUP LTD.,-,HTHT US,-,,66,"$3,427",0.00%,
LISTED EQUITY,-,-,-,-,CMOC GROUP LTD.,-,603993 C1,-,,"1,906","$3,417",0.00%,
LISTED EQUITY,-,-,-,-,YAGEO CORP.,-,2327 TT,-,,134,"$3,395",0.00%,
LISTED EQUITY,-,-,-,-,SG HOLDINGS CO. LTD.,-,9143 JP,-,,199,"$3,372",0.00%,
LISTED EQUITY,-,-,-,-,HDFC LIFE INSURANCE CO. LTD.,-,HDFCLIFE IN,-,,230,"$3,337",0.00%,
LISTED EQUITY,-,-,-,-,CITIC LTD.,-,267 HK,-,,"1,592","$3,335",0.00%,
LISTED EQUITY,-,-,-,-,KOBE BUSSAN CO. LTD.,-,3038 JP,-,,70,"$3,335",0.00%,
LISTED EQUITY,-,-,-,-,BANCO DO BRASIL SA,-,BBAS3 BZ,-,,537,"$3,318",0.00%,
LISTED EQUITY,-,-,-,-,PTT EXPLORATION & PRODUCTION PCL,-,PTTEPR TB,-,,641,"$3,297",0.00%,
LISTED EQUITY,-,-,-,-,TRUE CORP. PCL,-,TRUER TB,-,,"6,322","$3,294",0.00%,
LISTED EQUITY,-,-,-,-,"AAC TECHNOLOGIES HOLDINGS, INC.",-,2018 HK,-,,414,"$3,275",0.00%,
LISTED EQUITY,-,-,-,-,HANWHA AEROSPACE CO. LTD.,-,012450 KS,-,,3,"$3,262",0.00%,
LISTED EQUITY,-,-,-,-,ALINMA BANK,-,ALINMA AB,-,,297,"$3,244",0.00%,
LISTED EQUITY,-,-,-,-,POSTAL SAVINGS BANK OF CHINA CO. LTD.,-,1658 HK,-,,"3,044","$3,243",0.00%,
LISTED EQUITY,-,-,-,-,DLF LTD.,-,DLFU IN,-,,216,"$3,224",0.00%,
LISTED EQUITY,-,-,-,-,INFRASTRUTTURE WIRELESS ITALIANE SPA,-,INW IM,-,,173,"$3,219",0.00%,
LISTED EQUITY,-,-,-,-,"ZOZO, INC.",-,3092 JP,-,,194,"$3,189",0.00%,
LISTED EQUITY,-,-,-,-,TATA CONSUMER PRODUCTS LTD.,-,TATACONS IN,-,,162,"$3,171",0.00%,
LISTED EQUITY,-,-,-,-,CATCHER TECHNOLOGY CO. LTD.,-,2474 TT,-,,283,"$3,135",0.00%,
LISTED EQUITY,-,-,-,-,GRUPO CIBEST SA,-,PFCIBEST CB,-,,182,"$3,132",0.00%,
LISTED EQUITY,-,-,-,-,WEICHAI POWER CO. LTD.,-,2338 HK,-,,"1,009","$3,128",0.00%,
LISTED EQUITY,-,-,-,-,CHAROEN POKPHAND FOODS PCL,-,CPFF TB,-,,"2,878","$3,107",0.00%,
LISTED EQUITY,-,-,-,-,JD SPORTS FASHION PLC,-,JD LN,-,,"1,672","$3,103",0.00%,
LISTED EQUITY,-,-,-,-,SHIN KONG FINANCIAL HOLDING CO. LTD.,-,2888 TT,-,,"5,249","$3,099",0.00%,
LISTED EQUITY,-,-,-,-,BANQUE SAUDI FRANSI,-,BSF AB,-,,424,"$3,078",0.00%,
LISTED EQUITY,-,-,-,-,WANT WANT CHINA HOLDINGS LTD.,-,151 HK,-,,"2,889","$3,078",0.00%,
LISTED EQUITY,-,-,-,-,INDOFOOD SUKSES MAKMUR TBK. PT,-,INDF IJ,-,,"3,977","$3,037",0.00%,
LISTED EQUITY,-,-,-,-,"JFE HOLDINGS, INC.",-,5411 JP,-,,171,"$3,028",0.00%,
LISTED EQUITY,-,-,-,-,"SK, INC.",-,034730 KS,-,,13,"$3,027",0.00%,
LISTED EQUITY,-,-,-,-,EDP RENOVAVEIS SA,-,EDPR PL,-,,178,"$3,026",0.00%,
LISTED EQUITY,-,-,-,-,CHINA OVERSEAS LAND & INVESTMENT LTD.,-,688 HK,-,,"1,138","$3,012",0.00%,
LISTED EQUITY,-,-,-,-,EVERGREEN MARINE CORP. TAIWAN LTD.,-,2603 TT,-,,288,"$2,998",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIAL BANK CO. LTD.,-,601166 C1,-,,602,"$2,992",0.00%,
LISTED EQUITY,-,-,-,-,GENTING SINGAPORE LTD.,-,GENS SP,-,,"3,467","$2,970",0.00%,
LISTED EQUITY,-,-,-,-,SINOPAC FINANCIAL HOLDINGS CO. LTD.,-,2890 TT,-,,"2,339","$2,956",0.00%,
LISTED EQUITY,-,-,-,-,SATELLITE CHEMICAL CO. LTD.,-,002648 C2,-,,792,"$2,921",0.00%,
LISTED EQUITY,-,-,-,-,LG CORP.,-,003550 KS,-,,32,"$2,837",0.00%,
LISTED EQUITY,-,-,-,-,APPEN LTD.,-,APX AU,-,,"2,505","$2,806",0.00%,
LISTED EQUITY,-,-,-,-,TAISHIN FINANCIAL HOLDING CO. LTD.,-,2887 TT,-,,"3,403","$2,800",0.00%,
LISTED EQUITY,-,-,-,-,AMMB HOLDINGS BHD.,-,AMM MK,-,,"1,514","$2,798",0.00%,
LISTED EQUITY,-,-,-,-,VIBRA ENERGIA SA,-,VBBR3 BZ,-,,461,"$2,791",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIVARDEN AB,-,INDUC SS,-,,51,"$2,781",0.00%,
LISTED EQUITY,-,-,-,-,TINGYI CAYMAN ISLANDS HOLDING CORP.,-,322 HK,-,,"1,239","$2,770",0.00%,
LISTED EQUITY,-,-,-,-,ENN ENERGY HOLDINGS LTD.,-,2688 HK,-,,226,"$2,753",0.00%,
LISTED EQUITY,-,-,-,-,CHAILEASE HOLDING CO. LTD.,-,5871 TT,-,,417,"$2,752",0.00%,
LISTED EQUITY,-,-,-,-,OBEROI REALTY LTD.,-,OBER IN,-,,80,"$2,716",0.00%,
LISTED EQUITY,-,-,-,-,YANG MING MARINE TRANSPORT CORP.,-,2609 TT,-,,721,"$2,678",0.00%,
LISTED EQUITY,-,-,-,-,SAUDI INVESTMENT BANK,-,SIBC AB,-,,452,"$2,673",0.00%,
LISTED EQUITY,-,-,-,-,ASTRA INTERNATIONAL TBK. PT,-,ASII IJ,-,,"6,277","$2,655",0.00%,
LISTED EQUITY,-,-,-,-,REMGRO LTD.,-,REM SJ,-,,195,"$2,647",0.00%,
LISTED EQUITY,-,-,-,-,"ANA HOLDINGS, INC.",-,9202 JP,-,,88,"$2,634",0.00%,
LISTED EQUITY,-,-,-,-,BANK OF COMMUNICATIONS CO. LTD.,-,3328 HK,-,,"1,853","$2,630",0.00%,
LISTED EQUITY,-,-,-,-,DIASORIN SPA,-,DIA IM,-,,16,"$2,626",0.00%,
LISTED EQUITY,-,-,-,-,ARAB NATIONAL BANK,-,ARNB AB,-,,294,"$2,593",0.00%,
LISTED EQUITY,-,-,-,-,KRUNG THAI BANK PCL,-,KTBR TB,-,,"2,594","$2,593",0.00%,
LISTED EQUITY,-,-,-,-,GREAT WALL MOTOR CO. LTD.,-,2333 HK,-,,"1,103","$2,590",0.00%,
LISTED EQUITY,-,-,-,-,HUA NAN FINANCIAL HOLDINGS CO. LTD.,-,2880 TT,-,,"1,812","$2,575",0.00%,
LISTED EQUITY,-,-,-,-,ALMARAI CO. JSC,-,ALMARAI AB,-,,125,"$2,572",0.00%,
LISTED EQUITY,-,-,-,-,NEW CHINA LIFE INSURANCE CO. LTD.,-,1336 HK,-,,304,"$2,530",0.00%,
LISTED EQUITY,-,-,-,-,IMPALA PLATINUM HOLDINGS LTD.,-,IMP SJ,-,,185,"$2,520",0.00%,
LISTED EQUITY,-,-,-,-,BB SEGURIDADE PARTICIPACOES SA,-,BBSE3 BZ,-,,252,"$2,518",0.00%,
LISTED EQUITY,-,-,-,-,VALTERRA PLATINUM LTD.,-,VALT LN,-,,38,"$2,512",0.00%,
LISTED EQUITY,-,-,-,-,"BCE, INC.",-,BCE CN,-,,74,"$2,474",0.00%,
LISTED EQUITY,-,-,-,-,INNER MONGOLIA YILI INDUSTRIAL GROUP CO. LTD.,-,600887 C1,-,,417,"$2,473",0.00%,
LISTED EQUITY,-,-,-,-,EURAZEO SE,-,RF FP,-,,23,"$2,459",0.00%,
LISTED EQUITY,-,-,-,-,"LI AUTO, INC.",-,LI US,-,,59,"$2,458",0.00%,
LISTED EQUITY,-,-,-,-,CHINA HONGQIAO GROUP LTD.,-,1378 HK,-,,678,"$2,371",0.00%,
LISTED EQUITY,-,-,-,-,BANCO BRADESCO SA,-,BBDC3 BZ,-,,581,"$2,357",0.00%,
LISTED EQUITY,-,-,-,-,FORMOSA PLASTICS CORP.,-,1301 TT,-,,"1,292","$2,353",0.00%,
LISTED EQUITY,-,-,-,-,AUROBINDO PHARMA LTD.,-,ARBP IN,-,,115,"$2,325",0.00%,
LISTED EQUITY,-,-,-,-,CHINA GALAXY SECURITIES CO. LTD.,-,6881 HK,-,,"1,354","$2,324",0.00%,
LISTED EQUITY,-,-,-,-,PTT EXPLORATION & PRODUCTION PCL,-,PTTEPF TB,-,,448,"$2,300",0.00%,
LISTED EQUITY,-,-,-,-,SINOPHARM GROUP CO. LTD.,-,1099 HK,-,,641,"$2,290",0.00%,
LISTED EQUITY,-,-,-,-,ENEL CHILE SA,-,ENELCHIL CI,-,,"19,914","$2,246",0.00%,
LISTED EQUITY,-,-,-,-,UNIPOL ASSICURAZIONI SPA,-,UNI IM,-,,74,"$2,239",0.00%,
LISTED EQUITY,-,-,-,-,CHAROEN POKPHAND INDONESIA TBK. PT,-,CPIN IJ,-,,"5,052","$2,232",0.00%,
LISTED EQUITY,-,-,-,-,MUTHOOT FINANCE LTD.,-,MUTH IN,-,,47,"$2,217",0.00%,
LISTED EQUITY,-,-,-,-,DABUR INDIA LTD.,-,DABUR IN,-,,256,"$2,207",0.00%,
LISTED EQUITY,-,-,-,-,CHINA STATE CONSTRUCTION ENGINEERING CORP. LTD.,-,601668 C1,-,,"1,789","$2,198",0.00%,
LISTED EQUITY,-,-,-,-,GERDAU SA,-,GGBR4 BZ,-,,485,"$2,167",0.00%,
LISTED EQUITY,-,-,-,-,EVERBRIGHT SECURITIES CO. LTD.,-,601788 C1,-,,565,"$2,164",0.00%,
LISTED EQUITY,-,-,-,-,TURKIYE PETROL RAFINERILERI AS,-,TUPRS TI,-,,401,"$2,152",0.00%,
LISTED EQUITY,-,-,-,-,HENAN SHUANGHUI INVESTMENT & DEVELOPMENT CO. LTD.,-,000895 C2,-,,409,"$2,127",0.00%,
LISTED EQUITY,-,-,-,-,NAN YA PLASTICS CORP.,-,1303 TT,-,,"1,485","$2,117",0.00%,
LISTED EQUITY,-,-,-,-,"ZTO EXPRESS CAYMAN, INC.",-,2057 HK,-,,78,"$2,099",0.00%,
LISTED EQUITY,-,-,-,-,BLACK CAT SYNDICATE LTD.,-,BC8 AU,-,,"2,591","$2,008",0.00%,
LISTED EQUITY,-,-,-,-,REC LTD.,-,RECL IN,-,,280,"$2,004",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIAL BANK OF KOREA,-,024110 KS,-,,97,"$2,001",0.00%,
LISTED EQUITY,-,-,-,-,HAIER SMART HOME CO. LTD.,-,600690 C1,-,,372,"$1,964",0.00%,
LISTED EQUITY,-,-,-,-,INDIAN OIL CORP. LTD.,-,IOCL IN,-,,742,"$1,940",0.00%,
LISTED EQUITY,-,-,-,-,COBRAM ESTATE OLIVES LTD.,-,CBO AU,-,,902,"$1,921",0.00%,
LISTED EQUITY,-,-,-,-,CHINA MINSHENG BANKING CORP. LTD.,-,1988 HK,-,,"2,208","$1,910",0.00%,
LISTED EQUITY,-,-,-,-,WEICHAI POWER CO. LTD.,-,000338 C2,-,,579,"$1,898",0.00%,
LISTED EQUITY,-,-,-,-,TAIWAN HIGH SPEED RAIL CORP.,-,2633 TT,-,,"1,277","$1,883",0.00%,
LISTED EQUITY,-,-,-,-,LIAONING PORT CO. LTD.,-,601880 C1,-,,"5,890","$1,882",0.00%,
LISTED EQUITY,-,-,-,-,UNIMICRON TECHNOLOGY CORP.,-,3037 TT,-,,315,"$1,876",0.00%,
LISTED EQUITY,-,-,-,-,TELEFONICA BRASIL SA,-,VIVT3 BZ,-,,214,"$1,845",0.00%,
LISTED EQUITY,-,-,-,-,HINDUSTAN PETROLEUM CORP. LTD.,-,HPCL IN,-,,236,"$1,840",0.00%,
