PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCHGRO] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
FIXED INCOME (PRIVATE DEBT),INTERNALLY,-,ZEUSS CHILDCARE III PTY LTD,-,-,-,-,-,,,,,
SUB TOTAL FIXED INCOME (PRIVATE DEBT) INTERNALLY,,,,,,,,,,,"$577,057,038.00",0.62%,
FIXED INCOME,EXTERNALLY,-,-,"BAIN CAPITAL CREDIT, LP",-,-,-,-,,,"$1,329,097,562",1.40%,
FIXED INCOME,EXTERNALLY,-,-,PACIFIC INVESTMENT MANAGEMENT COMPANY LLC,-,-,-,-,,,"$215,034,294",0.23%,
FIXED INCOME,EXTERNALLY,-,-,PAYDEN & RYGEL GLOBAL LIMITED,-,-,-,-,,,"$106,414,987",0.11%,
FIXED INCOME,EXTERNALLY,-,-,WESTBOURNE CREDIT MANAGEMENT LTD,-,-,-,-,,,"$57,257,532",0.06%,
FIXED INCOME,EXTERNALLY,-,-,FLAG ASSET MANAGEMENT PTY LTD,-,-,-,-,,,"$39,372,885",0.04%,
FIXED INCOME,EXTERNALLY,-,-,ARES MANAGEMENT UK LIMITED,-,-,-,-,,,"$23,805,957",0.03%,
FIXED INCOME,EXTERNALLY,-,-,"OAKTREE CAPITAL MANAGEMENT, L.P.",-,-,-,-,,,"$3,374,947",0.00%,
FIXED INCOME,EXTERNALLY,-,-,INTERMEDIATE CAPITAL GROUP PLC,-,-,-,-,,,"$951,763",0.00%,
SUB TOTAL FIXED INCOME EXTERNALLY,,,,,,,,,,,"$1,775,309,927",1.87%,
LISTED EQUITY,-,-,-,-,COMMONWEALTH BANK OF AUSTRALIA,-,CBA AU,-,,"10,924,972","$2,018,388,737",2.13%,
LISTED EQUITY,-,-,-,-,MICROSOFT CORP.,-,MSFT US,-,,"2,184,529","$1,658,056,071",1.75%,
LISTED EQUITY,-,-,-,-,BHP GROUP LTD.,-,BHP AU,-,,"41,720,259","$1,533,219,475",1.62%,
LISTED EQUITY,-,-,-,-,NVIDIA CORP.,-,NVDA US,-,,"5,142,519","$1,239,744,360",1.31%,
LISTED EQUITY,-,-,-,-,"AMAZON.COM, INC.",-,AMZN US,-,,"3,585,311","$1,200,245,714",1.27%,
LISTED EQUITY,-,-,-,-,CSL LTD.,-,CSL AU,-,,"4,558,124","$1,091,579,361",1.15%,
LISTED EQUITY,-,-,-,-,"META PLATFORMS, INC.",-,META US,-,,"869,561","$979,344,689",1.03%,
LISTED EQUITY,-,-,-,-,"APPLE, INC.",-,AAPL US,-,,"2,910,003","$911,032,490",0.96%,
LISTED EQUITY,-,-,-,-,NATIONAL AUSTRALIA BANK LTD.,-,NAB AU,-,,"20,766,775","$817,380,291",0.86%,
LISTED EQUITY,-,-,-,-,WESTPAC BANKING CORP.,-,WBC AU,-,,"23,845,229","$807,399,456",0.85%,
LISTED EQUITY,-,-,-,-,MACQUARIE GROUP LTD.,-,MQG AU,-,,"3,447,559","$788,559,867",0.83%,
LISTED EQUITY,-,-,-,-,ANZ GROUP HOLDINGS LTD.,-,ANZ AU,-,,"22,965,541","$669,675,122",0.71%,
LISTED EQUITY,-,-,-,-,"ALPHABET, INC.",-,GOOG US,-,,"2,209,570","$598,086,070",0.63%,
LISTED EQUITY,-,-,-,-,TELSTRA GROUP LTD.,-,TLS AU,-,,"113,193,582","$547,856,943",0.58%,
LISTED EQUITY,-,-,-,-,WESFARMERS LTD.,-,WES AU,-,,"6,073,086","$514,693,966",0.54%,
LISTED EQUITY,-,-,-,-,XERO LTD.,-,XRO AU,-,,"2,703,085","$486,014,432",0.51%,
LISTED EQUITY,-,-,-,-,"ALPHABET, INC.",-,GOOGL US,-,,"1,789,714","$481,271,552",0.51%,
LISTED EQUITY,-,-,-,-,"RESMED, INC.",-,RMD AU,-,,"11,680,585","$459,630,925",0.49%,
LISTED EQUITY,-,-,-,-,TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.,-,TSM US,-,,"1,268,327","$438,335,526",0.46%,
LISTED EQUITY,-,-,-,-,COCHLEAR LTD.,-,COH AU,-,,"1,418,151","$426,040,629",0.45%,
LISTED EQUITY,-,-,-,-,"UNITEDHEALTH GROUP, INC.",-,UNH US,-,,"876,278","$417,140,294",0.44%,
LISTED EQUITY,-,-,-,-,"VISA, INC.",-,V US,-,,"695,560","$376,833,611",0.40%,
LISTED EQUITY,-,-,-,-,TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.,-,2330 TT,-,,"6,797,767","$376,389,444",0.40%,
LISTED EQUITY,-,-,-,-,BRAMBLES LTD.,-,BXB AU,-,,"16,003,194","$374,794,838",0.40%,
LISTED EQUITY,-,-,-,-,QBE INSURANCE GROUP LTD.,-,QBE AU,-,,"15,818,673","$369,998,780",0.39%,
LISTED EQUITY,-,-,-,-,WISETECH GLOBAL LTD.,-,WTC AU,-,,"3,371,641","$367,610,013",0.39%,
LISTED EQUITY,-,-,-,-,WOODSIDE ENERGY GROUP LTD.,-,WDS AU,-,,"14,447,715","$341,399,439",0.36%,
LISTED EQUITY,-,-,-,-,FISHER & PAYKEL HEALTHCARE CORP. LTD.,-,FPH AU,-,,"10,025,205","$337,147,619",0.36%,
LISTED EQUITY,-,-,-,-,RIO TINTO LTD.,-,RIO AU,-,,"3,090,919","$331,130,285",0.35%,
LISTED EQUITY,-,-,-,-,JAMES HARDIE INDUSTRIES PLC,-,JHX AU,-,,"7,928,375","$330,613,150",0.35%,
LISTED EQUITY,-,-,-,-,"BROADCOM, INC.",-,AVGO US,-,,"740,547","$311,485,135",0.33%,
LISTED EQUITY,-,-,-,-,CAR GROUP LTD.,-,CAR AU,-,,"8,270,304","$309,474,814",0.33%,
LISTED EQUITY,-,-,-,-,AIRBUS SE,-,AIR FP,-,,"954,603","$303,090,619",0.32%,
LISTED EQUITY,-,-,-,-,"NETFLIX, INC.",-,NFLX US,-,,"145,816","$297,960,979",0.31%,
LISTED EQUITY,-,-,-,-,"BLOCK, INC.",-,XYZ AU,-,,"2,867,794","$294,379,049",0.31%,
LISTED EQUITY,-,-,-,-,NORTHERN STAR RESOURCES LTD.,-,NST AU,-,,"15,044,198","$279,069,879",0.29%,
LISTED EQUITY,-,-,-,-,"SALESFORCE, INC.",-,CRM US,-,,"662,919","$275,839,721",0.29%,
LISTED EQUITY,-,-,-,-,JPMORGAN CHASE & CO.,-,JPM US,-,,"622,566","$275,407,301",0.29%,
LISTED EQUITY,-,-,-,-,ARISTOCRAT LEISURE LTD.,-,ALL AU,-,,"4,164,096","$271,374,219",0.29%,
LISTED EQUITY,-,-,-,-,"MASTERCARD, INC.",-,MA US,-,,"298,701","$256,125,780",0.27%,
LISTED EQUITY,-,-,-,-,"HCA HEALTHCARE, INC.",-,HCA US,-,,"426,886","$249,546,067",0.26%,
LISTED EQUITY,-,-,-,-,REA GROUP LTD.,-,REA AU,-,,"971,374","$233,605,676",0.25%,
LISTED EQUITY,-,-,-,-,CANADIAN PACIFIC KANSAS CITY LTD.,-,CP US,-,,"1,904,361","$230,348,160",0.24%,
LISTED EQUITY,-,-,-,-,ROCHE HOLDING AG,-,ROG SW,-,,"464,595","$230,133,834",0.24%,
LISTED EQUITY,-,-,-,-,"INTUIT, INC.",-,INTU US,-,,"190,712","$229,205,973",0.24%,
LISTED EQUITY,-,-,-,-,WOOLWORTHS GROUP LTD.,-,WOW AU,-,,"7,125,239","$221,666,189",0.23%,
LISTED EQUITY,-,-,-,-,"TESLA, INC.",-,TSLA US,-,,"452,812","$219,486,288",0.23%,
LISTED EQUITY,-,-,-,-,NEXTDC LTD.,-,NXT AU,-,,"14,880,494","$215,767,151",0.23%,
LISTED EQUITY,-,-,-,-,ACCENTURE PLC,-,ACN US,-,,"468,671","$213,749,730",0.23%,
LISTED EQUITY,-,-,-,-,INSURANCE AUSTRALIA GROUP LTD.,-,IAG AU,-,,"23,246,891","$209,919,423",0.22%,
LISTED EQUITY,-,-,-,-,ASML HOLDING NV,-,ASML NA,-,,"171,566","$208,230,792",0.22%,
LISTED EQUITY,-,-,-,-,AON PLC,-,AON US,-,,"381,501","$207,681,968",0.22%,
