PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [VSACCSOCCN] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"PART 37-43 AND 53-59 BALMORAL ROAD, NORTHMEAD (35 LOTS),NSW",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"PART 626 HEIDELBERG ROAD, ALPHINGTON (100 LOTS),VIC",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"SOMERTON BUSINESS PARK, 5-161 HUME HWY, SOMERTON VIC 3062,VIC",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,ALTIS REAL ESTATE TRUST,-,-,"SUNSHINE MARKETPLACE, 80 HARVESTOR ROAD, SUNSHINE,VIC",50%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,AWARE REAL ESTATE MANAGEMENT PTY LTD,-,-,HTTPS://AWAREREALESTATE.COM.AU/,100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,AWARE SUPER ELG FINCO PTY LTD,-,-,NO PROPERTY HELD,100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,BANKSTOWN AIRPORT LIMITED,-,-,"3 AVRO ST, BANKSTOWN NSW 2200, AUSTRALIA",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,CAMDEN AIRPORT LIMITED,-,-,"AERODROME RD, COBBITTY NSW 2570, AUSTRALIA",100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,DARE PROPERTY HOLDINGS LIMITED,-,-,"11-12 HANOVER SQUARE, MAYFAIR, LONDON.",99%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,DARE PROPERTY HOLDINGS LIMITED,-,-,"20 MANCHESTER SQUARE, MARYLEBONE, LONDON.",99%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,GET LIVING PLC,-,-,HTTPS://WWW.GETLIVING.COM/,22%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,KEYTON HOLDING PTY LTD,-,-,HTTPS://KEYTON.COM.AU,50%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,OAKTREE RETIREMENT VILLAGES,-,-,HTTPS://WWW.OAKTREEGROUP.COM.AU/,100%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,THE JULY B.V.,-,-,HTTPS://WWW.THEJULY.COM,99%,,,,
UNLISTED PROPERTY,INTERNALLY,-,-,-,"VIVENIO RESIDENCIAL SOCIMI, SA",-,-,HTTPS://VIVENIO.COM/,49%,,,,
SUB TOTAL UNLISTED PROPERTY INTERNALLY,,,,,,,,,,,"$111,955,590",4.12%,
UNLISTED PROPERTY,EXTERNALLY,-,-,GOODMAN FUNDS MANAGEMENT AUSTRALIA LIMITED,-,-,-,-,,,"$15,492,327",0.57%,
UNLISTED PROPERTY,EXTERNALLY,-,-,LENDLEASE (US) INVESTMENT MANAGEMENT LLC,-,-,-,-,,,"$15,121,874",0.56%,
UNLISTED PROPERTY,EXTERNALLY,-,-,LENDLEASE REAL ESTATE INVESTMENTS LIMITED,-,-,-,-,,,"$14,959,206",0.55%,
UNLISTED PROPERTY,EXTERNALLY,-,-,LENDLEASE INVESTMENT MANAGEMENT (AUSTRALIA) PTY LIMITED,-,-,-,-,,,"$4,457,035",0.16%,
UNLISTED PROPERTY,EXTERNALLY,-,-,DEXUS WHOLESALE PROPERTY LIMITED,-,-,-,-,,,"$3,701,341",0.14%,
UNLISTED PROPERTY,EXTERNALLY,-,-,GPT FUNDS MANAGEMENT LIMITED,-,-,-,-,,,"$3,321,880",0.12%,
UNLISTED PROPERTY,EXTERNALLY,-,-,STRIDE INVESTMENT MANAGEMENT LIMITED,-,-,-,-,,,"$1,371,050",0.05%,
UNLISTED PROPERTY,EXTERNALLY,-,-,HILLWOOD INVESTMENT PROPERTIES,-,-,-,-,,,"$1,209,182",0.04%,
UNLISTED PROPERTY,EXTERNALLY,-,-,"GOODMAN CONSULTORIA, PARTICIPAÇÕES E ADMINISTRAÇÃO DE VALORES MOBILIÁRIOS LTDA",-,-,-,-,,,"$414,123",0.02%,
UNLISTED PROPERTY,EXTERNALLY,-,-,BLACKOAK CAPITAL PTY LTD,-,-,-,-,,,"$159,114",0.01%,
UNLISTED PROPERTY,EXTERNALLY,-,-,EG FUNDS MANAGEMENT PTY LTD,-,-,-,-,,,"$102,082",0.00%,
UNLISTED PROPERTY,EXTERNALLY,-,-,SATTERLEY PROPERTY GROUP PTY LTD,-,-,-,-,,,"$1,033",0.00%,
SUB TOTAL UNLISTED PROPERTY EXTERNALLY,,,,,,,,,,,"$60,310,247",2.22%,
LISTED INFRASTRUCTURE,-,-,-,-,TRANSURBAN GROUP,-,TCL AU,-,,"559,018","$7,815,077",0.29%,
SUB TOTAL LISTED INFRASTRUCTURE,,,,,,,,,,,"$7,815,077",0.29%,
UNLISTED INFRASTRUCTURE,INTERNALLY,-,-,-,AUSTRALIAN REGISTRY HOLDING TRUST,-,-,-,38%,,,,
UNLISTED INFRASTRUCTURE,INTERNALLY,-,-,-,AWARE SUPER ELG FINCO PTY LTD,-,-,-,100%,,,,
UNLISTED INFRASTRUCTURE,INTERNALLY,-,-,-,AWARE SUPER ITC PLATFORM TRUST,-,-,-,100%,,,,
UNLISTED INFRASTRUCTURE,INTERNALLY,-,-,-,BIRDWOOD DG PTY LTD,-,-,-,87%,,,,
UNLISTED INFRASTRUCTURE,INTERNALLY,-,-,-,FSS NSW ALMOND ORCHARDS TRUST,-,-,-,100%,,,,
UNLISTED INFRASTRUCTURE,INTERNALLY,-,-,-,FSS SA ALMOND ORCHARDS TRUST,-,-,-,100%,,,,
UNLISTED INFRASTRUCTURE,INTERNALLY,-,-,-,FSS VIC ALMOND ORCHARDS TRUST,-,-,-,100%,,,,
UNLISTED INFRASTRUCTURE,INTERNALLY,-,-,-,VICTORIAN LAND REGISTRY SERVICES TRUST,-,-,-,100%,,,,
UNLISTED INFRASTRUCTURE,INTERNALLY,-,-,-,VOLTAIRE HOLDING PTY LIMITED,-,-,-,50%,,,,
UNLISTED INFRASTRUCTURE,INTERNALLY,-,-,-,VOYAGE AUSTRALIA HOLDINGS PTY LIMITED,-,-,-,50%,,,,
SUB TOTAL UNLISTED INFRASTRUCTURE INTERNALLY,,,,,,,,,,,"$173,746,139",6.39%,
UNLISTED INFRASTRUCTURE,EXTERNALLY,-,-,"DIGITALBRIDGE INVESTMENT MANAGEMENT, LLC",-,-,-,-,,,"$28,839,569",1.06%,
UNLISTED INFRASTRUCTURE,EXTERNALLY,-,-,QIC LIMITED,-,-,-,-,,,"$28,420,866",1.05%,
UNLISTED INFRASTRUCTURE,EXTERNALLY,-,-,STONEPEAK PARTNERS LP,-,-,-,-,,,"$14,900,451",0.55%,
UNLISTED INFRASTRUCTURE,EXTERNALLY,-,-,ARGYLE CAPITAL PARTNERS PTY LTD,-,-,-,-,,,"$13,832,083",0.51%,
UNLISTED INFRASTRUCTURE,EXTERNALLY,-,-,ROC CAPITAL PTY LTD,-,-,-,-,,,"$13,335,317",0.49%,
UNLISTED INFRASTRUCTURE,EXTERNALLY,-,-,IGNEO INFRASTRUCTURE PARTNERS,-,-,-,-,,,"$10,002,270",0.37%,
UNLISTED INFRASTRUCTURE,EXTERNALLY,-,-,PALISADE INVESTMENT PARTNERS LIMITED,-,-,-,-,,,"$7,342,373",0.27%,
UNLISTED INFRASTRUCTURE,EXTERNALLY,-,-,LENDLEASE INFRASTRUCTURE INVESTMENT MANAGEMENT PTY LIMITED,-,-,-,-,,,"$6,139,112",0.23%,
UNLISTED INFRASTRUCTURE,EXTERNALLY,-,-,"CAMPBELL GLOBAL, LLC",-,-,-,-,,,"$2,908,377",0.11%,
UNLISTED INFRASTRUCTURE,EXTERNALLY,-,-,"DARBY SERVTEC ENERGIA GP, LLC",-,-,-,-,,,"$2,867,044",0.11%,
UNLISTED INFRASTRUCTURE,EXTERNALLY,-,-,STAFFORD CAPITAL PARTNERS LIMITED,-,-,-,-,,,"$2,546,505",0.09%,
UNLISTED INFRASTRUCTURE,EXTERNALLY,-,-,LIGHTHOUSE INFRASTRUCTURE FUNDS MANAGEMENT PTY LTD,-,-,-,-,,,"$534,978",0.02%,
UNLISTED INFRASTRUCTURE,EXTERNALLY,-,-,CAPELLA CAPITAL INVESTMENTS PTY LIMITED,-,-,-,-,,,"$6,903",0.00%,
UNLISTED INFRASTRUCTURE,EXTERNALLY,-,-,KILTER PTY LTD (KILTER RURAL),-,-,-,-,,,"$2,094",0.00%,
SUB TOTAL UNLISTED INFRASTRUCTURE EXTERNALLY,,,,,,,,,,,"$131,677,942",4.85%,
SUB TOTAL LISTED ALTERNATIVES,,,,,,,,,,,$0,0.00%,
SUB TOTAL UNLISTED ALTERNATIVES INTERNALLY,,,,,,,,,,,$0,0.00%,
SUB TOTAL UNLISTED ALTERNATIVES EXTERNALLY,,,,,,,,,,,$0,0.00%,
TOTAL INVESTMENT ITEMS,,,,,,,,,,,"$2,697,695,309",99.28%,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
PHD SCHEDULE 8D TABLE 2 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [VSACCSOCCN] - DERIVATIVES - 2025-06-30,,,,,,,,,,,,,
KIND OF DERIVATIVE,VALUE,WEIGHTING,,,,,,,,,,,
SWAPS,"-$63,024.00",0.00%,,,,,,,,,,,
FORWARDS,"$19,649,863.00",0.72%,,,,,,,,,,,
FUTURES,"$102,863.00",0.00%,,,,,,,,,,,
OPTIONS,$0.00,0.00%,,,,,,,,,,,
OTHERS,$0.00,0.00%,,,,,,,,,,,
TOTAL,"$19,689,702.00",0.72%,,,,,,,,,,,
PHD SCHEDULE 8D TABLE 2 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [VSACCSOCCN] - DERIVATIVES - 2025-06-30,,,,,,,,,,,,,
KIND OF DERIVATIVE,VALUE,WEIGHTING,,,,,,,,,,,
SWAPS,"-$63,024.00",0.00%,,,,,,,,,,,
FORWARDS,"$19,649,863.00",0.72%,,,,,,,,,,,
FUTURES,"$102,863.00",0.00%,,,,,,,,,,,
OPTIONS,$0.00,0.00%,,,,,,,,,,,
OTHERS,$0.00,0.00%,,,,,,,,,,,
TOTAL,"$19,689,702.00",0.72%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
PHD SCHEDULE 8D TABLE 3 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [VSACCSOCCN] - DERIVATIVES BY ASSET CLASS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,ACTUAL ASSET ALLOCATION (% OF ASSETS (INCLUDING DERIVATIVES) IN THE INVESTMENT OPTION),EFFECT OF DERIVATIVES EXPOSURE (% OF ASSETS (INCLUDING DERIVATIVES) IN THE INVESTMENT OPTION),,,,,,,,,,,
CASH,2%,-1%,,,,,,,,,,,
FIXED INCOME,18%,+2%,,,,,,,,,,,
EQUITIES,60%,-1%,,,,,,,,,,,
PROPERTY,8%,0%,,,,,,,,,,,
INFRASTRUCTURE,12%,0%,,,,,,,,,,,
ALTERNATIVES,0%,0%,,,,,,,,,,,
TOTAL,100%,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
PHD SCHEDULE 8D TABLE 4 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [VSACCSOCCN] - DERIVATIVES BY CURRENCY - 2025-06-30,,,,,,,,,,,,,
CURRENCY EXPOSURE,ACTUAL CURRENCY EXPOSURE (% OF ASSETS (INCLUDING DERIVATIVES) IN THE INVESTMENT OPTION),EFFECT OF DERIVATIVES EXPOSURE (% OF ASSETS (INCLUDING DERIVATIVES) IN THE INVESTMENT OPTION),,,,,,,,,,,
AUD,53%,+24%,,,,,,,,,,,
USD,34%,-17%,,,,,,,,,,,
CURRENCIES OF OTHER DEVELOPED MARKETS,13%,-7%,,,,,,,,,,,
CURRENCIES OF EMERGING MARKETS,0%,0%,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
