PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCIEQU] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,CREDIT AGRICOLE SA,-,ACA FP,-,,"23,188","$667,252",0.03%,
LISTED EQUITY,-,-,-,-,SMC CORP.,-,6273 JP,-,,"1,213","$666,701",0.03%,
LISTED EQUITY,-,-,-,-,"NETAPP, INC.",-,NTAP US,-,,"4,090","$665,024",0.03%,
LISTED EQUITY,-,-,-,-,CINCINNATI FINANCIAL CORP.,-,CINF US,-,,"2,923","$664,304",0.03%,
LISTED EQUITY,-,-,-,-,"RB GLOBAL, INC.",-,RBA CN,-,,"4,097","$662,833",0.03%,
LISTED EQUITY,-,-,-,-,"ZIMMER BIOMET HOLDINGS, INC.",-,ZBH US,-,,"4,720","$656,956",0.03%,
LISTED EQUITY,-,-,-,-,FIRSTENERGY CORP.,-,FE US,-,,"10,673","$655,662",0.03%,
LISTED EQUITY,-,-,-,-,"TRIMBLE, INC.",-,TRMB US,-,,"5,611","$650,525",0.03%,
LISTED EQUITY,-,-,-,-,KONAMI GROUP CORP.,-,9766 JP,-,,"2,695","$649,534",0.03%,
LISTED EQUITY,-,-,-,-,NORDSON CORP.,-,NDSN US,-,,"1,984","$649,043",0.03%,
LISTED EQUITY,-,-,-,-,CK HUTCHISON HOLDINGS LTD.,-,1 HK,-,,"68,860","$646,501",0.03%,
LISTED EQUITY,-,-,-,-,TDK CORP.,-,6762 JP,-,,"36,046","$645,614",0.03%,
LISTED EQUITY,-,-,-,-,KONE OYJ,-,KNEBV FH,-,,"6,442","$644,757",0.03%,
LISTED EQUITY,-,-,-,-,CMS ENERGY CORP.,-,CMS US,-,,"6,077","$642,377",0.03%,
LISTED EQUITY,-,-,-,-,COCA-COLA EUROPACIFIC PARTNERS PLC,-,CCEP US,-,,"4,509","$637,996",0.03%,
LISTED EQUITY,-,-,-,-,HANNOVER RUECK SE,-,HNR1 GR,-,,"1,329","$636,209",0.03%,
LISTED EQUITY,-,-,-,-,"HUBBELL, INC.",-,HUBB US,-,,"1,017","$634,012",0.03%,
LISTED EQUITY,-,-,-,-,"ZOOM COMMUNICATIONS, INC.",-,ZM US,-,,"5,315","$632,374",0.03%,
LISTED EQUITY,-,-,-,-,KERING SA,-,KER FP,-,,"1,912","$632,101",0.03%,
LISTED EQUITY,-,-,-,-,"PINTEREST, INC.",-,PINS US,-,,"11,493","$628,872",0.03%,
LISTED EQUITY,-,-,-,-,EQUINOR ASA,-,EQNR NO,-,,"16,307","$627,269",0.03%,
LISTED EQUITY,-,-,-,-,"PULTEGROUP, INC.",-,PHM US,-,,"3,887","$625,478",0.03%,
LISTED EQUITY,-,-,-,-,"T. ROWE PRICE GROUP, INC.",-,TROW US,-,,"4,241","$624,422",0.03%,
LISTED EQUITY,-,-,-,-,"LEIDOS HOLDINGS, INC.",-,LDOS US,-,,"2,584","$622,156",0.03%,
LISTED EQUITY,-,-,-,-,TEXAS PACIFIC LAND CORP.,-,TPL US,-,,385,"$621,218",0.03%,
LISTED EQUITY,-,-,-,-,EDISON INTERNATIONAL,-,EIX US,-,,"7,886","$620,933",0.03%,
LISTED EQUITY,-,-,-,-,"OKTA, INC.",-,OKTA US,-,,"4,068","$620,564",0.03%,
LISTED EQUITY,-,-,-,-,AEON CO. LTD.,-,8267 JP,-,,"13,205","$616,595",0.03%,
LISTED EQUITY,-,-,-,-,DEVON ENERGY CORP.,-,DVN US,-,,"12,599","$611,546",0.03%,
LISTED EQUITY,-,-,-,-,KAO CORP.,-,4452 JP,-,,"8,961","$611,229",0.03%,
LISTED EQUITY,-,-,-,-,JAPAN POST HOLDINGS CO. LTD.,-,6178 JP,-,,"43,322","$611,190",0.03%,
LISTED EQUITY,-,-,-,-,BANCO BPM SPA,-,BAMI IM,-,,"34,377","$610,340",0.03%,
LISTED EQUITY,-,-,-,-,POWER CORP. OF CANADA,-,POW CN,-,,"10,248","$609,590",0.03%,
LISTED EQUITY,-,-,-,-,TELEFONICA SA,-,TEF SM,-,,"76,160","$608,147",0.03%,
LISTED EQUITY,-,-,-,-,"TEXTRON, INC.",-,TXT US,-,,"4,946","$605,955",0.03%,
LISTED EQUITY,-,-,-,-,MITSUBISHI ESTATE CO. LTD.,-,8802 JP,-,,"21,088","$602,160",0.03%,
LISTED EQUITY,-,-,-,-,BT GROUP PLC,-,BTA LN,-,,"147,930","$599,316",0.03%,
LISTED EQUITY,-,-,-,-,"CITIZENS FINANCIAL GROUP, INC.",-,CFG US,-,,"8,757","$597,989",0.03%,
LISTED EQUITY,-,-,-,-,BRIDGESTONE CORP.,-,5108 JP,-,,"9,567","$596,296",0.03%,
LISTED EQUITY,-,-,-,-,SWISSCOM AG,-,SCMN SW,-,,550,"$592,821",0.03%,
LISTED EQUITY,-,-,-,-,"QUEST DIAGNOSTICS, INC.",-,DGX US,-,,"2,161","$592,430",0.03%,
LISTED EQUITY,-,-,-,-,LEGAL & GENERAL GROUP PLC,-,LGEN LN,-,,"111,068","$591,296",0.03%,
LISTED EQUITY,-,-,-,-,"SS&C TECHNOLOGIES HOLDINGS, INC.",-,SSNC US,-,,"4,667","$589,657",0.03%,
LISTED EQUITY,-,-,-,-,"EMERA, INC.",-,EMA CN,-,,"8,434","$588,343",0.03%,
LISTED EQUITY,-,-,-,-,"LENNOX INTERNATIONAL, INC.",-,LII US,-,,672,"$588,154",0.02%,
LISTED EQUITY,-,-,-,-,ABN AMRO BANK NV,-,ABN NA,-,,"14,120","$587,762",0.02%,
LISTED EQUITY,-,-,-,-,PENTAIR PLC,-,PNR US,-,,"3,745","$586,708",0.02%,
LISTED EQUITY,-,-,-,-,CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG,-,LISP SW,-,,23,"$586,234",0.02%,
LISTED EQUITY,-,-,-,-,BRENNTAG SE,-,BNR GR,-,,"5,821","$585,917",0.02%,
LISTED EQUITY,-,-,-,-,PRYSMIAN SPA,-,PRY IM,-,,"5,438","$584,796",0.02%,
LISTED EQUITY,-,-,-,-,INTERCONTINENTAL HOTELS GROUP PLC,-,IHG LN,-,,"3,367","$584,591",0.02%,
LISTED EQUITY,-,-,-,-,STMICROELECTRONICS NV,-,STMPA FP,-,,"12,573","$584,091",0.02%,
LISTED EQUITY,-,-,-,-,"CENOVUS ENERGY, INC.",-,CVE CN,-,,"28,118","$582,661",0.02%,
LISTED EQUITY,-,-,-,-,PAN PACIFIC INTERNATIONAL HOLDINGS CORP.,-,7532 JP,-,,"11,117","$582,371",0.02%,
LISTED EQUITY,-,-,-,-,OLYMPUS CORP.,-,7733 JP,-,,"32,138","$582,243",0.02%,
LISTED EQUITY,-,-,-,-,LKQ CORP.,-,LKQ US,-,,"10,287","$580,932",0.02%,
LISTED EQUITY,-,-,-,-,NIPPON YUSEN KK,-,9101 JP,-,,"10,578","$579,724",0.02%,
LISTED EQUITY,-,-,-,-,SHIONOGI & CO. LTD.,-,4507 JP,-,,"21,156","$579,724",0.02%,
LISTED EQUITY,-,-,-,-,TEVA PHARMACEUTICAL INDUSTRIES LTD.,-,TEVA US,-,,"22,626","$578,652",0.02%,
LISTED EQUITY,-,-,-,-,"NOMURA HOLDINGS, INC.",-,8604 JP,-,,"57,471","$577,973",0.02%,
LISTED EQUITY,-,-,-,-,EAST JAPAN RAILWAY CO.,-,9020 JP,-,,"17,585","$577,355",0.02%,
LISTED EQUITY,-,-,-,-,"SUMITOMO MITSUI TRUST GROUP, INC.",-,8309 JP,-,,"14,216","$576,530",0.02%,
LISTED EQUITY,-,-,-,-,HALMA PLC,-,HLMA LN,-,,"8,604","$575,700",0.02%,
LISTED EQUITY,-,-,-,-,AENA SME SA,-,AENA SM,-,,"14,162","$574,816",0.02%,
LISTED EQUITY,-,-,-,-,CYBERARK SOFTWARE LTD.,-,CYBR US,-,,924,"$573,911",0.02%,
LISTED EQUITY,-,-,-,-,HALLIBURTON CO.,-,HAL US,-,,"18,442","$573,523",0.02%,
LISTED EQUITY,-,-,-,-,KEYCORP,-,KEY US,-,,"21,550","$572,820",0.02%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE KPN NV,-,KPN NA,-,,"77,098","$571,164",0.02%,
LISTED EQUITY,-,-,-,-,"TOAST, INC.",-,TOST US,-,,"8,449","$571,034",0.02%,
LISTED EQUITY,-,-,-,-,"GEN DIGITAL, INC.",-,GEN US,-,,"12,708","$570,110",0.02%,
LISTED EQUITY,-,-,-,-,"RESONA HOLDINGS, INC.",-,8308 JP,-,,"40,492","$569,771",0.02%,
LISTED EQUITY,-,-,-,-,"DRAFTKINGS, INC.",-,DKNG US,-,,"8,695","$569,034",0.02%,
LISTED EQUITY,-,-,-,-,"NISOURCE, INC.",-,NI US,-,,"9,172","$564,565",0.02%,
LISTED EQUITY,-,-,-,-,"F5, INC.",-,FFIV US,-,,"1,251","$561,896",0.02%,
LISTED EQUITY,-,-,-,-,"ILLUMINA, INC.",-,ILMN US,-,,"3,838","$558,810",0.02%,
LISTED EQUITY,-,-,-,-,ELBIT SYSTEMS LTD.,-,ESLT IT,-,,822,"$557,941",0.02%,
LISTED EQUITY,-,-,-,-,"DYNATRACE, INC.",-,DT US,-,,"6,620","$557,723",0.02%,
LISTED EQUITY,-,-,-,-,SINGAPORE EXCHANGE LTD.,-,SGX SP,-,,"31,262","$557,307",0.02%,
LISTED EQUITY,-,-,-,-,"FACTSET RESEARCH SYSTEMS, INC.",-,FDS US,-,,815,"$556,402",0.02%,
LISTED EQUITY,-,-,-,-,BANKINTER SA,-,BKT SM,-,,"28,012","$555,942",0.02%,
LISTED EQUITY,-,-,-,-,SUZUKI MOTOR CORP.,-,7269 JP,-,,"30,184","$555,772",0.02%,
LISTED EQUITY,-,-,-,-,PACKAGING CORP. OF AMERICA,-,PKG US,-,,"1,930","$554,872",0.02%,
LISTED EQUITY,-,-,-,-,"STEEL DYNAMICS, INC.",-,STLD US,-,,"2,841","$554,841",0.02%,
LISTED EQUITY,-,-,-,-,PANDORA AS,-,PNDORA DC,-,,"2,074","$553,640",0.02%,
LISTED EQUITY,-,-,-,-,ESSITY AB,-,ESSITYB SS,-,,"13,120","$550,360",0.02%,
LISTED EQUITY,-,-,-,-,KONGSBERG GRUPPEN ASA,-,KOG NO,-,,"9,318","$549,147",0.02%,
LISTED EQUITY,-,-,-,-,STRAUMANN HOLDING AG,-,STMN SW,-,,"2,760","$547,799",0.02%,
LISTED EQUITY,-,-,-,-,KERRY GROUP PLC,-,KYGA ID,-,,"3,259","$547,247",0.02%,
LISTED EQUITY,-,-,-,-,CENTRICA PLC,-,CNA LN,-,,"161,929","$547,001",0.02%,
LISTED EQUITY,-,-,-,-,"DOMINO'S PIZZA, INC.",-,DPZ US,-,,794,"$546,171",0.02%,
LISTED EQUITY,-,-,-,-,JULIUS BAER GROUP LTD.,-,BAER SW,-,,"5,311","$546,124",0.02%,
LISTED EQUITY,-,-,-,-,CLP HOLDINGS LTD.,-,2 HK,-,,"42,446","$545,376",0.02%,
LISTED EQUITY,-,-,-,-,ASICS CORP.,-,7936 JP,-,,"14,014","$544,794",0.02%,
LISTED EQUITY,-,-,-,-,"MCCORMICK & CO., INC.",-,MKC US,-,,"4,707","$544,548",0.02%,
LISTED EQUITY,-,-,-,-,BARRATT REDROW PLC,-,BTRW LN,-,,"56,928","$542,695",0.02%,
LISTED EQUITY,-,-,-,-,"NUTANIX, INC.",-,NTNX US,-,,"4,649","$542,243",0.02%,
LISTED EQUITY,-,-,-,-,"WEST PHARMACEUTICAL SERVICES, INC.",-,WST US,-,,"1,621","$541,211",0.02%,
LISTED EQUITY,-,-,-,-,INDUSTRIVARDEN AB,-,INDUC SS,-,,"9,870","$540,002",0.02%,
LISTED EQUITY,-,-,-,-,"BIOGEN, INC.",-,BIIB US,-,,"2,808","$538,025",0.02%,
LISTED EQUITY,-,-,-,-,"TRADEWEB MARKETS, INC.",-,TW US,-,,"2,374","$530,246",0.02%,
LISTED EQUITY,-,-,-,-,BOC HONG KONG HOLDINGS LTD.,-,2388 HK,-,,"79,839","$529,209",0.02%,
LISTED EQUITY,-,-,-,-,"COTERRA ENERGY, INC.",-,CTRA US,-,,"13,649","$528,582",0.02%,
LISTED EQUITY,-,-,-,-,LOGITECH INTERNATIONAL SA,-,LOGN SW,-,,"3,839","$525,744",0.02%,
LISTED EQUITY,-,-,-,-,ATLAS COPCO AB,-,ATCOB SS,-,,"24,351","$524,201",0.02%,
LISTED EQUITY,-,-,-,-,"TYSON FOODS, INC.",-,TSN US,-,,"6,112","$521,734",0.02%,
LISTED EQUITY,-,-,-,-,EURONEXT NV,-,ENX FP,-,,"2,004","$520,768",0.02%,
LISTED EQUITY,-,-,-,-,COVESTRO AG,-,1CO GR,-,,"4,811","$520,441",0.02%,
LISTED EQUITY,-,-,-,-,SUMITOMO REALTY & DEVELOPMENT CO. LTD.,-,8830 JP,-,,"8,826","$519,056",0.02%,
LISTED EQUITY,-,-,-,-,"JACK HENRY & ASSOCIATES, INC.",-,JKHY US,-,,"1,888","$519,009",0.02%,
LISTED EQUITY,-,-,-,-,SINGAPORE TECHNOLOGIES ENGINEERING LTD.,-,STE SP,-,,"55,517","$518,130",0.02%,
LISTED EQUITY,-,-,-,-,SMITH & NEPHEW PLC,-,SN LN,-,,"22,227","$517,288",0.02%,
LISTED EQUITY,-,-,-,-,"PURE STORAGE, INC.",-,PSTG US,-,,"5,862","$515,009",0.02%,
LISTED EQUITY,-,-,-,-,ZEBRA TECHNOLOGIES CORP.,-,ZBRA US,-,,"1,089","$512,616",0.02%,
LISTED EQUITY,-,-,-,-,CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG,-,LISN SW,-,,2,"$512,228",0.02%,
LISTED EQUITY,-,-,-,-,SGS SA,-,SGSN SW,-,,"3,318","$512,051",0.02%,
LISTED EQUITY,-,-,-,-,EDP SA,-,EDP PL,-,,"77,593","$511,734",0.02%,
LISTED EQUITY,-,-,-,-,"FIDELITY NATIONAL FINANCIAL, INC.",-,FNF US,-,,"5,968","$510,520",0.02%,
LISTED EQUITY,-,-,-,-,ARC RESOURCES LTD.,-,ARX CN,-,,"15,851","$508,899",0.02%,
LISTED EQUITY,-,-,-,-,"DOLLAR TREE, INC.",-,DLTR US,-,,"3,366","$508,694",0.02%,
LISTED EQUITY,-,-,-,-,TRANSUNION,-,TRU US,-,,"3,783","$507,991",0.02%,
LISTED EQUITY,-,-,-,-,"EVERGY, INC.",-,EVRG US,-,,"4,828","$507,819",0.02%,
LISTED EQUITY,-,-,-,-,DECKERS OUTDOOR CORP.,-,DECK US,-,,"3,222","$506,717",0.02%,
LISTED EQUITY,-,-,-,-,NITTO DENKO CORP.,-,6988 JP,-,,"17,181","$506,640",0.02%,
LISTED EQUITY,-,-,-,-,"EQUITABLE HOLDINGS, INC.",-,EQH US,-,,"5,902","$505,232",0.02%,
LISTED EQUITY,-,-,-,-,BALL CORP.,-,BALL US,-,,"5,874","$502,778",0.02%,
LISTED EQUITY,-,-,-,-,"AGC, INC.",-,5201 JP,-,,"11,252","$502,424",0.02%,
LISTED EQUITY,-,-,-,-,"CF INDUSTRIES HOLDINGS, INC.",-,CF US,-,,"3,578","$502,234",0.02%,
LISTED EQUITY,-,-,-,-,"EXPEDITORS INTERNATIONAL OF WASHINGTON, INC.",-,EXPD US,-,,"2,880","$502,130",0.02%,
LISTED EQUITY,-,-,-,-,ALLIANT ENERGY CORP.,-,LNT US,-,,"5,411","$499,268",0.02%,
LISTED EQUITY,-,-,-,-,"RELIANCE, INC.",-,RS US,-,,"1,038","$496,977",0.02%,
LISTED EQUITY,-,-,-,-,KYOCERA CORP.,-,6971 JP,-,,"27,085","$495,988",0.02%,
LISTED EQUITY,-,-,-,-,FINECOBANK BANCA FINECO SPA,-,FBK IM,-,,"14,685","$495,426",0.02%,
LISTED EQUITY,-,-,-,-,KINROSS GOLD CORP.,-,K CN,-,,"20,751","$493,825",0.02%,
LISTED EQUITY,-,-,-,-,"MOLINA HEALTHCARE, INC.",-,MOH US,-,,"1,081","$491,246",0.02%,
LISTED EQUITY,-,-,-,-,NIDEC CORP.,-,6594 JP,-,,"16,574","$491,122",0.02%,
LISTED EQUITY,-,-,-,-,SAGE GROUP PLC,-,SGE LN,-,,"18,765","$490,659",0.02%,
LISTED EQUITY,-,-,-,-,GENUINE PARTS CO.,-,GPC US,-,,"2,650","$490,506",0.02%,
LISTED EQUITY,-,-,-,-,LY CORP.,-,4689 JP,-,,"87,385","$489,626",0.02%,
LISTED EQUITY,-,-,-,-,"DOCUSIGN, INC.",-,DOCU US,-,,"4,102","$487,586",0.02%,
LISTED EQUITY,-,-,-,-,HENKEL AG & CO. KGAA,-,HEN GR,-,,"4,420","$486,947",0.02%,
LISTED EQUITY,-,-,-,-,"ESTEE LAUDER COS., INC.",-,EL US,-,,"3,939","$485,700",0.02%,
LISTED EQUITY,-,-,-,-,FRESENIUS MEDICAL CARE AG,-,FME GR,-,,"5,558","$484,307",0.02%,
LISTED EQUITY,-,-,-,-,INCYTE CORP.,-,INCY US,-,,"4,655","$483,711",0.02%,
LISTED EQUITY,-,-,-,-,"PAYCOM SOFTWARE, INC.",-,PAYC US,-,,"1,368","$482,929",0.02%,
LISTED EQUITY,-,-,-,-,VESTAS WIND SYSTEMS AS,-,VWS DC,-,,"21,117","$481,736",0.02%,
LISTED EQUITY,-,-,-,-,"BURLINGTON STORES, INC.",-,BURL US,-,,"1,352","$479,777",0.02%,
LISTED EQUITY,-,-,-,-,"RPM INTERNATIONAL, INC.",-,RPM US,-,,"2,857","$478,909",0.02%,
LISTED EQUITY,-,-,-,-,"JACOBS SOLUTIONS, INC.",-,J US,-,,"2,366","$474,612",0.02%,
LISTED EQUITY,-,-,-,-,BANK OF IRELAND GROUP PLC,-,BIRG ID,-,,"21,738","$470,545",0.02%,
LISTED EQUITY,-,-,-,-,TOURMALINE OIL CORP.,-,TOU CN,-,,"6,403","$470,459",0.02%,
LISTED EQUITY,-,-,-,-,FISHER & PAYKEL HEALTHCARE CORP. LTD.,-,FPH NZ,-,,"14,033","$468,621",0.02%,
LISTED EQUITY,-,-,-,-,"FIRST SOLAR, INC.",-,FSLR US,-,,"1,855","$468,525",0.02%,
LISTED EQUITY,-,-,-,-,ADDTECH AB,-,ADDTB SS,-,,"9,077","$467,951",0.02%,
LISTED EQUITY,-,-,-,-,REPSOL SA,-,REP SM,-,,"20,958","$466,795",0.02%,
LISTED EQUITY,-,-,-,-,BE SEMICONDUCTOR INDUSTRIES NV,-,BESI NA,-,,"2,048","$465,953",0.02%,
LISTED EQUITY,-,-,-,-,"HOLOGIC, INC.",-,HOLX US,-,,"4,681","$465,441",0.02%,
LISTED EQUITY,-,-,-,-,SWISS PRIME SITE AG,-,SPSN SW,-,,"2,037","$463,990",0.02%,
LISTED EQUITY,-,-,-,-,"BEST BUY CO., INC.",-,BBY US,-,,"4,492","$460,120",0.02%,
LISTED EQUITY,-,-,-,-,OBAYASHI CORP.,-,1802 JP,-,,"19,876","$458,875",0.02%,
LISTED EQUITY,-,-,-,-,KNORR-BREMSE AG,-,KBX GR,-,,"3,117","$458,157",0.02%,
LISTED EQUITY,-,-,-,-,MERCK KGAA,-,MRK GR,-,,"2,324","$457,982",0.02%,
LISTED EQUITY,-,-,-,-,SECOM CO. LTD.,-,9735 JP,-,,"8,354","$457,430",0.02%,
LISTED EQUITY,-,-,-,-,ROCHE HOLDING AG,-,RO SW,-,,864,"$455,336",0.02%,
LISTED EQUITY,-,-,-,-,BANCO DE SABADELL SA,-,SAB SM,-,,"94,016","$455,184",0.02%,
LISTED EQUITY,-,-,-,-,INDUSTRIVARDEN AB,-,INDUA SS,-,,"8,228","$452,150",0.02%,
LISTED EQUITY,-,-,-,-,"ALAMOS GOLD, INC.",-,AGI CN,-,,"11,127","$450,689",0.02%,
LISTED EQUITY,-,-,-,-,MARKS & SPENCER GROUP PLC,-,MKS LN,-,,"60,788","$450,470",0.02%,
LISTED EQUITY,-,-,-,-,"CARLISLE COS., INC.",-,CSL US,-,,790,"$450,294",0.02%,
LISTED EQUITY,-,-,-,-,TMX GROUP LTD.,-,X CN,-,,"6,946","$448,369",0.02%,
LISTED EQUITY,-,-,-,-,SNAM SPA,-,SRG IM,-,,"48,582","$447,451",0.02%,
LISTED EQUITY,-,-,-,-,"WATSCO, INC.",-,WSO US,-,,664,"$447,207",0.02%,
LISTED EQUITY,-,-,-,-,SONOVA HOLDING AG,-,SOON SW,-,,986,"$446,992",0.02%,
LISTED EQUITY,-,-,-,-,AIB GROUP PLC,-,AIBG ID,-,,"35,646","$445,980",0.02%,
LISTED EQUITY,-,-,-,-,SIEMENS HEALTHINEERS AG,-,SHL GR,-,,"5,262","$443,547",0.02%,
LISTED EQUITY,-,-,-,-,SUN HUNG KAI PROPERTIES LTD.,-,16 HK,-,,"25,266","$442,251",0.02%,
LISTED EQUITY,-,-,-,-,TRYG AS,-,TRYG DC,-,,"11,213","$440,395",0.02%,
LISTED EQUITY,-,-,-,-,ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS SA,-,ACS SM,-,,"4,156","$438,869",0.02%,
LISTED EQUITY,-,-,-,-,PORSCHE AUTOMOBIL HOLDING SE,-,PAH3 GR,-,,"7,258","$437,959",0.02%,
LISTED EQUITY,-,-,-,-,SMURFIT WESTROCK PLC,-,SW US,-,,"6,590","$433,898",0.02%,
LISTED EQUITY,-,-,-,-,"OMNICOM GROUP, INC.",-,OMC US,-,,"3,947","$433,329",0.02%,
LISTED EQUITY,-,-,-,-,"SAMSARA, INC.",-,IOT US,-,,"7,132","$432,933",0.02%,
LISTED EQUITY,-,-,-,-,"DESCARTES SYSTEMS GROUP, INC.",-,DSG CN,-,,"2,787","$431,069",0.02%,
LISTED EQUITY,-,-,-,-,UPM-KYMMENE OYJ,-,UPM FH,-,,"10,391","$431,038",0.02%,
LISTED EQUITY,-,-,-,-,"ENEOS HOLDINGS, INC.",-,5020 JP,-,,"56,864","$429,567",0.02%,
LISTED EQUITY,-,-,-,-,AVERY DENNISON CORP.,-,AVY US,-,,"1,604","$429,523",0.02%,
LISTED EQUITY,-,-,-,-,TECHTRONIC INDUSTRIES CO. LTD.,-,669 HK,-,,"25,602","$429,486",0.02%,
LISTED EQUITY,-,-,-,-,"GRACO, INC.",-,GGG US,-,,"3,270","$429,013",0.02%,
LISTED EQUITY,-,-,-,-,CLOROX CO.,-,CLX US,-,,"2,334","$427,599",0.02%,
LISTED EQUITY,-,-,-,-,BOOZ ALLEN HAMILTON HOLDING CORP.,-,BAH US,-,,"2,686","$426,714",0.02%,
LISTED EQUITY,-,-,-,-,"TORAY INDUSTRIES, INC.",-,3402 JP,-,,"40,694","$424,646",0.02%,
LISTED EQUITY,-,-,-,-,MELROSE INDUSTRIES PLC,-,MRO LN,-,,"38,253","$424,572",0.02%,
LISTED EQUITY,-,-,-,-,JAPAN POST BANK CO. LTD.,-,7182 JP,-,,"25,805","$423,887",0.02%,
LISTED EQUITY,-,-,-,-,ALTAGAS LTD.,-,ALA CN,-,,"9,557","$422,480",0.02%,
LISTED EQUITY,-,-,-,-,SYMRISE AG,-,SY1 GR,-,,"2,636","$420,939",0.02%,
LISTED EQUITY,-,-,-,-,"BAXTER INTERNATIONAL, INC.",-,BAX US,-,,"9,110","$420,909",0.02%,
LISTED EQUITY,-,-,-,-,MONDAY.COM LTD.,-,MNDY US,-,,876,"$420,301",0.02%,
LISTED EQUITY,-,-,-,-,"NEUROCRINE BIOSCIENCES, INC.",-,NBIX US,-,,"2,191","$420,219",0.02%,
LISTED EQUITY,-,-,-,-,CARLSBERG AS,-,CARLB DC,-,,"1,947","$419,505",0.02%,
LISTED EQUITY,-,-,-,-,"AKAMAI TECHNOLOGIES, INC.",-,AKAM US,-,,"3,444","$419,097",0.02%,
LISTED EQUITY,-,-,-,-,DAIFUKU CO. LTD.,-,6383 JP,-,,"10,645","$418,557",0.02%,
LISTED EQUITY,-,-,-,-,AECOM,-,ACM US,-,,"2,425","$417,702",0.02%,
LISTED EQUITY,-,-,-,-,"T&D HOLDINGS, INC.",-,8795 JP,-,,"12,464","$417,400",0.02%,
LISTED EQUITY,-,-,-,-,"METRO, INC.",-,MRU CN,-,,"3,485","$416,841",0.02%,
LISTED EQUITY,-,-,-,-,"COOPER COS., INC.",-,COO US,-,,"3,836","$416,487",0.02%,
LISTED EQUITY,-,-,-,-,TOKYO GAS CO. LTD.,-,9531 JP,-,,"8,220","$416,100",0.02%,
LISTED EQUITY,-,-,-,-,LAS VEGAS SANDS CORP.,-,LVS US,-,,"6,254","$415,242",0.02%,
LISTED EQUITY,-,-,-,-,HYDRO ONE LTD.,-,H CN,-,,"7,553","$414,487",0.02%,
LISTED EQUITY,-,-,-,-,"ROLLINS, INC.",-,ROL US,-,,"4,805","$413,684",0.02%,
LISTED EQUITY,-,-,-,-,"JUNIPER NETWORKS, INC.",-,JNPR US,-,,"6,770","$412,480",0.02%,
LISTED EQUITY,-,-,-,-,EPIROC AB,-,EPIB SS,-,,"14,222","$412,154",0.02%,
LISTED EQUITY,-,-,-,-,"CAE, INC.",-,CAE CN,-,,"9,226","$411,777",0.02%,
LISTED EQUITY,-,-,-,-,"GREAT-WEST LIFECO, INC.",-,GWO CN,-,,"7,090","$410,616",0.02%,
LISTED EQUITY,-,-,-,-,EVEREST GROUP LTD.,-,EG US,-,,791,"$410,185",0.02%,
LISTED EQUITY,-,-,-,-,TERNA - RETE ELETTRICA NAZIONALE,-,TRN IM,-,,"26,220","$409,807",0.02%,
LISTED EQUITY,-,-,-,-,FIRST QUANTUM MINERALS LTD.,-,FM CN,-,,"15,127","$409,205",0.02%,
LISTED EQUITY,-,-,-,-,LYONDELLBASELL INDUSTRIES NV,-,LYB US,-,,"4,626","$408,419",0.02%,
LISTED EQUITY,-,-,-,-,"TERADYNE, INC.",-,TER US,-,,"2,969","$407,402",0.02%,
LISTED EQUITY,-,-,-,-,ELEMENT FLEET MANAGEMENT CORP.,-,EFN CN,-,,"10,676","$407,241",0.02%,
LISTED EQUITY,-,-,-,-,"BUILDERS FIRSTSOURCE, INC.",-,BLDR US,-,,"2,284","$406,684",0.02%,
LISTED EQUITY,-,-,-,-,FORTUM OYJ,-,FORTUM FH,-,,"14,184","$403,695",0.02%,
LISTED EQUITY,-,-,-,-,MOWI ASA,-,MOWI NO,-,,"13,746","$403,360",0.02%,
LISTED EQUITY,-,-,-,-,INTERTEK GROUP PLC,-,ITRK LN,-,,"4,042","$400,668",0.02%,
LISTED EQUITY,-,-,-,-,CARREFOUR SA,-,CA FP,-,,"18,566","$398,073",0.02%,
LISTED EQUITY,-,-,-,-,NEMETSCHEK SE,-,NEM GR,-,,"1,795","$395,435",0.02%,
LISTED EQUITY,-,-,-,-,QIAGEN NV,-,QIA GR,-,,"5,391","$394,820",0.02%,
LISTED EQUITY,-,-,-,-,SANRIO CO. LTD.,-,8136 JP,-,,"5,323","$391,793",0.02%,
LISTED EQUITY,-,-,-,-,"AMERICAN FINANCIAL GROUP, INC.",-,AFG US,-,,"2,032","$391,335",0.02%,
LISTED EQUITY,-,-,-,-,BEIERSDORF AG,-,BEI GR,-,,"2,045","$390,438",0.02%,
LISTED EQUITY,-,-,-,-,POOL CORP.,-,POOL US,-,,877,"$390,161",0.02%,
