Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,_status
Equity,-,FLEX LTD.,"$2,661,690",0.04%,FLEX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,FANUC CORP.,"$2,658,019",0.04%,6954 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"VERISK ANALYTICS, INC.","$2,634,255",0.04%,VRSK US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,LONZA GROUP AG,"$2,627,187",0.04%,LONN SW,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CINTAS CORP.,"$2,612,346",0.04%,CTAS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,WESTGOLD RESOURCES LTD.,"$2,604,500",0.04%,WGX AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"PACCAR, INC.","$2,581,185",0.04%,PCAR US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,H WORLD GROUP LTD.,"$2,572,295",0.04%,1179 HK,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"BIOGEN, INC.","$2,571,281",0.04%,BIIB US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CHALLENGER LTD.,"$2,564,045",0.04%,CGF AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,AXA SA,"$2,562,520",0.04%,CS FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ROCKET LAB CORP.,"$2,546,347",0.04%,RKLB US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CODAN LTD.,"$2,543,011",0.04%,CDA AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,FLIGHT CENTRE TRAVEL GROUP LTD.,"$2,532,918",0.04%,FLT AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,EXELON CORP.,"$2,522,263",0.04%,EXC US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"FERGUSON ENTERPRISES, INC.","$2,513,454",0.04%,FERG US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NEWMONT CORP.,"$2,498,355",0.04%,NEM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,INCYTE CORP.,"$2,494,825",0.04%,INCY US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,COCHLEAR LTD.,"$2,476,883",0.04%,COH AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TAKEDA PHARMACEUTICAL CO. LTD.,"$2,470,855",0.04%,4502 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SIEMENS AG,"$2,467,247",0.04%,SIE GR,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MINERAL RESOURCES LTD.,"$2,454,822",0.04%,MIN AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,JAMES HARDIE INDUSTRIES PLC,"$2,453,640",0.04%,JHX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TECHTRONIC INDUSTRIES CO. LTD.,"$2,450,401",0.04%,669 HK,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,EVERSOURCE ENERGY,"$2,445,716",0.04%,ES US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"TYSON FOODS, INC.","$2,442,349",0.04%,TSN US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,REGIONAL SAB DE CV,"$2,441,702",0.04%,RA MM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"TRADEWEB MARKETS, INC.","$2,392,649",0.04%,TW US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"DOORDASH, INC.","$2,390,433",0.04%,DASH US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"SAMSARA, INC.","$2,386,133",0.04%,IOT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,KRAFT HEINZ CO.,"$2,385,681",0.04%,KHC US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ZOOM COMMUNICATIONS, INC.","$2,380,915",0.04%,ZM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"L3HARRIS TECHNOLOGIES, INC.","$2,373,187",0.04%,LHX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"DROPBOX, INC.","$2,368,596",0.04%,DBX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BANK OF QUEENSLAND LTD.,"$2,363,734",0.04%,BOQ AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CAPITAL ONE FINANCIAL CORP.,"$2,355,024",0.04%,COF US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SOCIETE GENERALE SA,"$2,346,623",0.04%,GLE FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NESTLE SA,"$2,341,025",0.04%,NESN SW,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,FULL TRUCK ALLIANCE CO. LTD.,"$2,339,942",0.04%,YMM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,RAMELIUS RESOURCES LTD.,"$2,315,392",0.04%,RMS AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,HDFC BANK LTD.,"$2,311,644",0.04%,HDB US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"HOWMET AEROSPACE, INC.","$2,302,133",0.04%,HWM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MEITUAN,"$2,283,528",0.04%,3690 HK,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CAPGEMINI SE,"$2,281,651",0.04%,CAP FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ATLASSIAN CORP.,"$2,274,783",0.04%,TEAM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"APPLIED MATERIALS, INC.","$2,273,282",0.04%,AMAT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TRANSUNION,"$2,266,449",0.04%,TRU US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BRAZILIAN RARE EARTHS LTD.,"$2,257,434",0.04%,BRE AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,IPERIONX LTD.,"$2,257,144",0.04%,IPX AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,GLENCORE PLC,"$2,256,138",0.04%,GLEN LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"AGILENT TECHNOLOGIES, INC.","$2,250,238",0.04%,A US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"HASBRO, INC.","$2,248,084",0.04%,HAS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CANADIAN NATURAL RESOURCES LTD.,"$2,246,064",0.04%,CNQ CN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,EVEREST GROUP LTD.,"$2,242,811",0.04%,EG US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,PIRAEUS BANK SA,"$2,237,942",0.04%,TPEIR GA,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ALLY FINANCIAL, INC.","$2,235,022",0.03%,ALLY US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"CBRE GROUP, INC.","$2,214,099",0.03%,CBRE US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,UBS GROUP AG,"$2,200,492",0.03%,UBSG SW,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,REPSOL SA,"$2,197,425",0.03%,REP SM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,LINDE PLC,"$2,182,487",0.03%,LIN US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,AIRTAC INTERNATIONAL GROUP,"$2,180,520",0.03%,1590 TT,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,COMPUTER AGE MANAGEMENT SERVICES LTD.,"$2,164,632",0.03%,CAMS IN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,DANONE SA,"$2,162,668",0.03%,BN FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,WEG SA,"$2,154,648",0.03%,WEGE3 BZ,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,HORIZON ROBOTICS,"$2,141,185",0.03%,9660 HK,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BANK OF IRELAND GROUP PLC,"$2,134,639",0.03%,BIRG LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,GENMAB AS,"$2,134,407",0.03%,GMAB DC,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CENTENE CORP.,"$2,134,228",0.03%,CNC US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ICON PLC,"$2,133,921",0.03%,ICLR US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"CUMMINS, INC.","$2,129,412",0.03%,CMI US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"DELTA ELECTRONICS, INC.","$2,099,576",0.03%,2308 TT,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"LEIDOS HOLDINGS, INC.","$2,087,758",0.03%,LDOS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CHIBA BANK LTD.,"$2,086,145",0.03%,8331 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"KEURIG DR. PEPPER, INC.","$2,052,013",0.03%,KDP US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SMITHS GROUP PLC,"$2,048,323",0.03%,SMIN LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"METLIFE, INC.","$2,039,853",0.03%,MET US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,AUSTAL LTD.,"$2,031,551",0.03%,ASB AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MTN GROUP LTD.,"$2,020,432",0.03%,MTN SJ,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NATIONAL BANK OF CANADA,"$2,009,270",0.03%,NA CN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,PERPETUAL LTD.,"$2,002,071",0.03%,PPT AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,WEST AFRICAN RESOURCES LTD.,"$1,993,022",0.03%,WAF AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,LOBLAW COS. LTD.,"$1,992,134",0.03%,L CN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,EMBRAER SA,"$1,991,537",0.03%,EMBJ US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ALIBABA GROUP HOLDING LTD.,"$1,988,012",0.03%,BABA US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"KE HOLDINGS, INC.","$1,987,722",0.03%,BEKE US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ILLINOIS TOOL WORKS, INC.","$1,986,730",0.03%,ITW US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BAE SYSTEMS PLC,"$1,978,343",0.03%,BA LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"MSCI, INC.","$1,975,665",0.03%,MSCI US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"NIKE, INC.","$1,962,913",0.03%,NKE US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"TPG, INC.","$1,945,696",0.03%,TPG US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"AXON ENTERPRISE, INC.","$1,943,749",0.03%,AXON US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,VESTAS WIND SYSTEMS AS,"$1,939,138",0.03%,VWS DC,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"MISUMI GROUP, INC.","$1,935,754",0.03%,9962 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NOVONESIS NOVOZYMES B,"$1,934,172",0.03%,NSISB DC,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"SS&C TECHNOLOGIES HOLDINGS, INC.","$1,928,218",0.03%,SSNC US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,VALTERRA PLATINUM LTD.,"$1,926,495",0.03%,VAL SJ,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,RESOLUTE MINING LTD.,"$1,922,272",0.03%,RSG AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MACMAHON HOLDINGS LTD.,"$1,918,957",0.03%,MAH AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ADVANTEST CORP.,"$1,918,094",0.03%,6857 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,DINO POLSKA SA,"$1,917,667",0.03%,DNP PW,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,KOTAK MAHINDRA BANK LTD.,"$1,907,814",0.03%,KMB IN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BP PLC,"$1,899,910",0.03%,BP LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"CIRRUS LOGIC, INC.","$1,896,222",0.03%,CRUS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,VODAFONE GROUP PLC,"$1,893,265",0.03%,VOD LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"NRG ENERGY, INC.","$1,892,934",0.03%,NRG US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MURATA MANUFACTURING CO. LTD.,"$1,891,101",0.03%,6981 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,KONINKLIJKE AHOLD DELHAIZE NV,"$1,880,866",0.03%,AD NA,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BEONE MEDICINES LTD.,"$1,878,765",0.03%,6160 HK,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ICG PLC,"$1,875,808",0.03%,ICG LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"COOPER COS., INC.","$1,874,306",0.03%,COO US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SHIN-ETSU CHEMICAL CO. LTD.,"$1,866,784",0.03%,4063 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ECOLAB, INC.","$1,864,016",0.03%,ECL US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"VEEVA SYSTEMS, INC.","$1,862,386",0.03%,VEEV US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"GODADDY, INC.","$1,852,944",0.03%,GDDY US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,HYUNDAI MOTOR CO.,"$1,848,955",0.03%,005380 KS,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"YUM CHINA HOLDINGS, INC.","$1,845,580",0.03%,YUMC US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MCDONALD'S CORP.,"$1,843,170",0.03%,MCD US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BEACH ENERGY LTD.,"$1,833,115",0.03%,BPT AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SITEMINDER LTD.,"$1,830,423",0.03%,SDR AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CANADIAN IMPERIAL BANK OF COMMERCE,"$1,827,345",0.03%,CM CN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,STANDARD BANK GROUP LTD.,"$1,826,886",0.03%,SBK SJ,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TESCO PLC,"$1,819,938",0.03%,TSCO LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,KT CORP.,"$1,819,350",0.03%,KT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MARATHON PETROLEUM CORP.,"$1,814,762",0.03%,MPC US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NUTRIEN LTD.,"$1,806,739",0.03%,NTR US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ASX LTD.,"$1,792,089",0.03%,ASX AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"FORTINET, INC.","$1,791,594",0.03%,FTNT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BAYERISCHE MOTOREN WERKE AG,"$1,789,607",0.03%,BMW GR,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CIGNA GROUP,"$1,781,324",0.03%,CI US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BECTON DICKINSON & CO.,"$1,778,881",0.03%,BDX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BANK CENTRAL ASIA TBK. PT,"$1,776,453",0.03%,BBCA IJ,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MITSUBISHI HEAVY INDUSTRIES LTD.,"$1,756,887",0.03%,7011 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,AGNICO EAGLE MINES LTD.,"$1,754,276",0.03%,AEM CN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,DOVER CORP.,"$1,747,585",0.03%,DOV US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,VERTIV HOLDINGS CO.,"$1,746,493",0.03%,VRT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,APTIV PLC,"$1,741,115",0.03%,APTV US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,AECOM,"$1,738,609",0.03%,ACM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CHUBB LTD.,"$1,733,714",0.03%,CB US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,STATE STREET CORP.,"$1,731,311",0.03%,STT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,HSBC HOLDINGS PLC,"$1,730,217",0.03%,HSBA LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.","$1,723,221",0.03%,CRL US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"SNOWFLAKE, INC.","$1,718,650",0.03%,SNOW US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ENEOS HOLDINGS, INC.","$1,718,601",0.03%,5020 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NOMURA RESEARCH INSTITUTE LTD.,"$1,707,374",0.03%,4307 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"AMERICAN INTERNATIONAL GROUP, INC.","$1,699,171",0.03%,AIG US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"NOMURA HOLDINGS, INC.","$1,692,204",0.03%,8604 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ESTEE LAUDER COS., INC.","$1,691,416",0.03%,EL US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,INFINEON TECHNOLOGIES AG,"$1,691,221",0.03%,IFX GR,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ANGLOGOLD ASHANTI PLC,"$1,684,327",0.03%,AU US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,EAST JAPAN RAILWAY CO.,"$1,668,722",0.03%,9020 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SIMS LTD.,"$1,666,825",0.03%,SGM AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,JAPAN AIRLINES CO. LTD.,"$1,662,120",0.03%,9201 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"WORKDAY, INC.","$1,660,129",0.03%,WDAY US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ZIJIN MINING GROUP CO. LTD.,"$1,644,201",0.03%,2899 HK,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MGIC INVESTMENT CORP.,"$1,641,659",0.03%,MTG US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SUBARU CORP.,"$1,640,931",0.03%,7270 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,IDP EDUCATION LTD.,"$1,629,896",0.03%,IEL AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,FORD MOTOR CO.,"$1,619,173",0.03%,F US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ARCH CAPITAL GROUP LTD.,"$1,605,434",0.03%,ACGL US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"TRADE DESK, INC.","$1,604,291",0.03%,TTD US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CIE FINANCIERE RICHEMONT SA,"$1,602,640",0.03%,CFR SW,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ROKU, INC.","$1,594,954",0.02%,ROKU US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,PANASONIC HOLDINGS CORP.,"$1,594,861",0.02%,6752 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,FOX CORP.,"$1,593,521",0.02%,FOXA US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CONOCOPHILLIPS,"$1,583,246",0.02%,COP US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ACCOR SA,"$1,581,258",0.02%,AC FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,DEUTSCHE BANK AG,"$1,578,295",0.02%,DBK GR,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,EVT LTD.,"$1,570,572",0.02%,EVT AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,AERCAP HOLDINGS NV,"$1,569,311",0.02%,AER US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"TWILIO, INC.","$1,564,964",0.02%,TWLO US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ZOETIS, INC.","$1,564,288",0.02%,ZTS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SUPER RETAIL GROUP LTD.,"$1,563,889",0.02%,SUL AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,GRUPO FINANCIERO BANORTE SAB DE CV,"$1,562,070",0.02%,GFNORTEO MM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TITAN CO. LTD.,"$1,560,976",0.02%,TTAN IN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"HARTFORD INSURANCE GROUP, INC.","$1,549,297",0.02%,HIG US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,QUALITAS CONTROLADORA SAB DE CV,"$1,548,783",0.02%,Q MM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,LONGI GREEN ENERGY TECHNOLOGY CO. LTD.,"$1,547,617",0.02%,601012 C1,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,STRYKER CORP.,"$1,547,298",0.02%,SYK US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ULTA BEAUTY, INC.","$1,541,086",0.02%,ULTA US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TORONTO-DOMINION BANK,"$1,539,059",0.02%,TD CN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MONCLER SPA,"$1,534,980",0.02%,MONC IM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,FLUTTER ENTERTAINMENT PLC,"$1,533,445",0.02%,FLUT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"RIVIAN AUTOMOTIVE, INC.","$1,528,897",0.02%,RIVN US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,GRAINCORP LTD.,"$1,524,872",0.02%,GNC AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SWEDBANK AB,"$1,518,333",0.02%,SWEDA SS,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"KEYSIGHT TECHNOLOGIES, INC.","$1,510,244",0.02%,KEYS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BAKER HUGHES CO.,"$1,503,103",0.02%,BKR US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,RENAISSANCERE HOLDINGS LTD.,"$1,501,124",0.02%,RNR US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"EXELIXIS, INC.","$1,498,751",0.02%,EXEL US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"TEXTRON, INC.","$1,490,630",0.02%,TXT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,DALRYMPLE BAY INFRASTRUCTURE LTD.,"$1,486,424",0.02%,DBI AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"SKYWORKS SOLUTIONS, INC.","$1,485,414",0.02%,SWKS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CHUGAI PHARMACEUTICAL CO. LTD.,"$1,475,946",0.02%,4519 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,LY CORP.,"$1,472,065",0.02%,4689 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CATAPULT SPORTS LTD.,"$1,469,440",0.02%,CAT AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MAHINDRA & MAHINDRA LTD.,"$1,459,902",0.02%,MM IN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,FAIRFAX FINANCIAL HOLDINGS LTD.,"$1,459,872",0.02%,FFH CN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ZABKA GROUP SA,"$1,438,375",0.02%,ZAB PW,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"SYMBOTIC, INC.","$1,428,200",0.02%,SYM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CANADIAN NATURAL RESOURCES LTD.,"$1,425,679",0.02%,CNQ US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,IVANHOE MINES LTD.,"$1,424,008",0.02%,IVN CN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ABBOTT LABORATORIES,"$1,420,403",0.02%,ABT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"JABIL, INC.","$1,419,407",0.02%,JBL US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,J SAINSBURY PLC,"$1,414,780",0.02%,SBRY LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NEC CORP.,"$1,401,587",0.02%,6701 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SBI LIFE INSURANCE CO. LTD.,"$1,401,107",0.02%,SBILIFE IN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"MASTEC, INC.","$1,398,185",0.02%,MTZ US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ZIP CO. LTD.,"$1,387,563",0.02%,ZIP AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO. LTD.,"$1,385,985",0.02%,300760 C2,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,PERENTI LTD.,"$1,379,569",0.02%,PRN AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"DR HORTON, INC.","$1,376,076",0.02%,DHI US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MITSUI & CO. LTD.,"$1,375,990",0.02%,8031 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,DECKERS OUTDOOR CORP.,"$1,366,055",0.02%,DECK US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"NEUROCRINE BIOSCIENCES, INC.","$1,365,767",0.02%,NBIX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TABCORP HOLDINGS LTD.,"$1,362,440",0.02%,TAH AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BANNERMAN ENERGY LTD.,"$1,361,149",0.02%,BMN AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ITAU UNIBANCO HOLDING SA,"$1,354,632",0.02%,ITUB4 BZ,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MITSUBISHI ELECTRIC CORP.,"$1,354,484",0.02%,6503 JP,-,Listed,Rest,High Growth:31-12-25,kept
