Option_Name,Asset_Class,Name,Name_Type,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,_status
Balanced,Fixed Income,Nn Group Nv,Name of Issuer/Counterparty,,,1180922.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Nordea Bank Abp,Name of Issuer/Counterparty,,,4394383.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Nordea Kredit Realkreditaktieselskab,Name of Issuer/Counterparty,,,44760248.0,0.02,,,AustralianSuper,kept
Balanced,Fixed Income,Norfina Ltd,Name of Issuer/Counterparty,,,46770481.0,0.02,,,AustralianSuper,kept
Balanced,Fixed Income,Norfolk Southern Corp,Name of Issuer/Counterparty,,,2277713.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,North West Redwater Partnership / NWR Financing Co Ltd,Name of Issuer/Counterparty,,,1624843.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Northrop Grumman Corp,Name of Issuer/Counterparty,,,4445058.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Northumbrian Water Finance PLC,Name of Issuer/Counterparty,,,858086.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Northwestern Mutual Global Funding,Name of Issuer/Counterparty,,,2138542.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Notting Hill Genesis,Name of Issuer/Counterparty,,,1018177.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Nova Ljubljanska Banka dd,Name of Issuer/Counterparty,,,883330.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Novartis Ag,Name of Issuer/Counterparty,,,708965.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Novartis Finance SA,Name of Issuer/Counterparty,,,1147532.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Novo Nordisk Finance Netherlands BV,Name of Issuer/Counterparty,,,3141312.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,NRG Energy Inc,Name of Issuer/Counterparty,,,3610077.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,NSTAR Electric Co,Name of Issuer/Counterparty,,,195480.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,NSW Electricity Networks Finance Pty Ltd,Name of Issuer/Counterparty,,,13315243.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,NTT Finance Corp,Name of Issuer/Counterparty,,,2289347.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Nucor Corp,Name of Issuer/Counterparty,,,1075021.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Nutrien Ltd,Name of Issuer/Counterparty,,,915986.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Nykredit Realkredit AS,Name of Issuer/Counterparty,,,59949704.0,0.02,,,AustralianSuper,kept
Balanced,Fixed Income,Oaktree Specialty Lending Corp,Name of Issuer/Counterparty,,,128121.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Occidental Petroleum Corp,Name of Issuer/Counterparty,,,3550597.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Oglethorpe Power Corp,Name of Issuer/Counterparty,,,223304.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Omega Healthcare Investors Inc,Name of Issuer/Counterparty,,,2123861.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Omv Ag,Name of Issuer/Counterparty,,,1710139.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Oncor Electric Delivery Co LLC,Name of Issuer/Counterparty,,,1686608.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,ONEOK Inc,Name of Issuer/Counterparty,,,5074007.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,ONEOK Partners LP,Name of Issuer/Counterparty,,,3207066.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,OP Corporate Bank plc,Name of Issuer/Counterparty,,,1946105.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Oracle Corp,Name of Issuer/Counterparty,,,16988228.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Orange SA,Name of Issuer/Counterparty,,,6668767.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Orix Corp,Name of Issuer/Counterparty,,,761099.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Orlando Health Obligated Group,Name of Issuer/Counterparty,,,549362.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Otis Worldwide Corp,Name of Issuer/Counterparty,,,1092279.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Oversea-Chinese Banking Corp Ltd/Sydney,Name of Issuer/Counterparty,,,262703649.0,0.11,,,AustralianSuper,kept
Balanced,Fixed Income,Ovintiv Inc,Name of Issuer/Counterparty,,,2797653.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,PACCAR Financial Corp,Name of Issuer/Counterparty,,,5722743.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Pacific Gas and Electric Co,Name of Issuer/Counterparty,,,9197476.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Pacific Life Global Funding II,Name of Issuer/Counterparty,,,4953717.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,PacifiCorp,Name of Issuer/Counterparty,,,6835618.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Panorama Auto Trust,Name of Issuer/Counterparty,,,4997917.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Panorama Auto Trust 2023-2P,Name of Issuer/Counterparty,,,3255409.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Paramount Global,Name of Issuer/Counterparty,,,5485126.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Paypal Holdings Inc,Name of Issuer/Counterparty,,,1077700.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Peabody Capital No 2 Plc,Name of Issuer/Counterparty,,,567806.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,PECO Energy Co,Name of Issuer/Counterparty,,,3049647.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Pembina Pipeline Corp,Name of Issuer/Counterparty,,,2075015.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Pension Insurance Corp PLC,Name of Issuer/Counterparty,,,1073903.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,PepsiCo Inc,Name of Issuer/Counterparty,,,10184907.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Pernod Ricard International Finance LLC,Name of Issuer/Counterparty,,,2457387.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Pernod Ricard Sa,Name of Issuer/Counterparty,,,1886776.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Perpetual Corporate Trust Ltd,Name of Issuer/Counterparty,,,19252778.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Pfizer Inc,Name of Issuer/Counterparty,,,580024.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Pfizer Investment Enterprises Pte Ltd,Name of Issuer/Counterparty,,,9624231.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Pfizer Netherlands International Finance BV,Name of Issuer/Counterparty,,,1020085.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Phillips 66 Co,Name of Issuer/Counterparty,,,2027984.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Phillips Edison Grocery Center Operating Partnership I LP,Name of Issuer/Counterparty,,,1119923.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Phoenix Group Holdings Plc,Name of Issuer/Counterparty,,,934722.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Pinnacle West Capital Corp,Name of Issuer/Counterparty,,,268900.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Pioneer Natural Resources Co,Name of Issuer/Counterparty,,,1657349.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Plains All American Pipeline LP,Name of Issuer/Counterparty,,,1086784.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,PNC Financial Services Group Inc/The,Name of Issuer/Counterparty,,,11148698.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Powszechna Kasa Oszczednosci Bank Polski Sa,Name of Issuer/Counterparty,,,1250605.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Principal Life Global Funding II,Name of Issuer/Counterparty,,,5455470.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Procter & Gamble Co/The,Name of Issuer/Counterparty,,,6251461.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Prologis Euro Finance LLC,Name of Issuer/Counterparty,,,3092569.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Prologis International Funding II SA,Name of Issuer/Counterparty,,,1953915.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Prologis LP,Name of Issuer/Counterparty,,,3098182.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Prosus NV,Name of Issuer/Counterparty,,,1637120.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Providence St Joseph Health Obligated Group,Name of Issuer/Counterparty,,,365416.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Prudential Financial Inc,Name of Issuer/Counterparty,,,4135543.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Public Service Co of New Hampshire,Name of Issuer/Counterparty,,,2476658.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Public Service Co of Oklahoma,Name of Issuer/Counterparty,,,1036032.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Public Service Electric and Gas Co,Name of Issuer/Counterparty,,,825351.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Public Service Enterprise Group Inc,Name of Issuer/Counterparty,,,4251838.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Puget Energy Inc,Name of Issuer/Counterparty,,,490855.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Qantas Airways Ltd,Name of Issuer/Counterparty,,,29516681.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,QBE Insurance Group Ltd,Name of Issuer/Counterparty,,,60715896.0,0.02,,,AustralianSuper,kept
Balanced,Fixed Income,QIC Finance Town Centre Fund Pty Ltd,Name of Issuer/Counterparty,,,3225798.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,QUALCOMM Inc,Name of Issuer/Counterparty,,,7853452.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Radian Group Inc,Name of Issuer/Counterparty,,,1655908.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Raiffeisen Bank International Ag,Name of Issuer/Counterparty,,,1915025.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Ralph Lauren Corp,Name of Issuer/Counterparty,,,714113.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Ramsay Health Care Ltd,Name of Issuer/Counterparty,,,5497442.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,RCI Banque SA,Name of Issuer/Counterparty,,,2953532.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Realkredit Danmark A/S,Name of Issuer/Counterparty,,,75681495.0,0.03,,,AustralianSuper,kept
Balanced,Fixed Income,Realty Income Corp,Name of Issuer/Counterparty,,,6077376.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Reckitt Benckiser Treasury Services PLC,Name of Issuer/Counterparty,,,3666687.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Red Electrica Financiaciones SA,Name of Issuer/Counterparty,,,979833.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Regency Centers LP,Name of Issuer/Counterparty,,,402578.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Reinsurance Group Of America Inc,Name of Issuer/Counterparty,,,4401262.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,RELX Capital Inc,Name of Issuer/Counterparty,,,475598.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,RELX Finance BV,Name of Issuer/Counterparty,,,1927170.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Rentokil Initial Finance BV,Name of Issuer/Counterparty,,,1015531.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Repsol Europe Finance Sarl,Name of Issuer/Counterparty,,,1947116.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Republic Services Inc,Name of Issuer/Counterparty,,,2157302.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Resolution Life Australasia Ltd,Name of Issuer/Counterparty,,,21979162.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Rexford Industrial Realty LP,Name of Issuer/Counterparty,,,2508379.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Richemont International Holding SA,Name of Issuer/Counterparty,,,655518.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Rio Tinto Finance USA PLC,Name of Issuer/Counterparty,,,7309836.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Roadster Finance DAC,Name of Issuer/Counterparty,,,368530.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Robert Bosch GmbH,Name of Issuer/Counterparty,,,1783498.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Roche Finance Europe BV,Name of Issuer/Counterparty,,,1022367.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Roche Holdings Inc,Name of Issuer/Counterparty,,,5612227.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Roche Kapitalmarkt AG,Name of Issuer/Counterparty,,,1066206.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Rogers Communications Inc,Name of Issuer/Counterparty,,,4980776.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Rothesay Life PLC,Name of Issuer/Counterparty,,,939450.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Royal Bank of Canada,Name of Issuer/Counterparty,,,14814729.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Royal Bank of Canada/London,Name of Issuer/Counterparty,,,4993769.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Royal Bank of Canada/Sydney,Name of Issuer/Counterparty,,,595027075.0,0.24,,,AustralianSuper,kept
Balanced,Fixed Income,Royalty Pharma Plc,Name of Issuer/Counterparty,,,2907738.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,RTX Corp,Name of Issuer/Counterparty,,,8054972.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Rwe Ag,Name of Issuer/Counterparty,,,1933639.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Ryder System Inc,Name of Issuer/Counterparty,,,1306088.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,S&P Global Inc,Name of Issuer/Counterparty,,,2725186.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Safehold GL Holdings LLC,Name of Issuer/Counterparty,,,2155105.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Salesforce Inc,Name of Issuer/Counterparty,,,5922740.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,San Diego Gas & Electric Co,Name of Issuer/Counterparty,,,3224090.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sanctuary Capital PLC,Name of Issuer/Counterparty,,,395443.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sandoz Finance BV,Name of Issuer/Counterparty,,,643456.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sandoz Group AG,Name of Issuer/Counterparty,,,273734.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sandvik Ab,Name of Issuer/Counterparty,,,861195.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sanofi Sa,Name of Issuer/Counterparty,,,2345176.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Santander Consumer Finance SA,Name of Issuer/Counterparty,,,970693.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Santander Holdings USA Inc,Name of Issuer/Counterparty,,,3273330.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Santander UK Group Holdings PLC,Name of Issuer/Counterparty,,,2925326.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sap Se,Name of Issuer/Counterparty,,,1428860.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Saputo Inc,Name of Issuer/Counterparty,,,753514.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sartorius Finance BV,Name of Issuer/Counterparty,,,1073704.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Scentre Group Trust 1,Name of Issuer/Counterparty,,,20121239.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Scentre Group Trust 1 / Scentre Group Trust 2,Name of Issuer/Counterparty,,,228002.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Scentre Group Trust 2,Name of Issuer/Counterparty,,,15741976.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Schlumberger Finance BV,Name of Issuer/Counterparty,,,1233284.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Schneider Electric Se,Name of Issuer/Counterparty,,,2141471.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Scottish Hydro Electric Transmission PLC,Name of Issuer/Counterparty,,,1937576.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Securitas Treasury Ireland DAC,Name of Issuer/Counterparty,,,1024786.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Segro Plc,Name of Issuer/Counterparty,,,1675293.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Selective Insurance Group Inc,Name of Issuer/Counterparty,,,71504.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,SELP Finance Sarl,Name of Issuer/Counterparty,,,1961245.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Ses Sa,Name of Issuer/Counterparty,,,880060.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Severn Trent Utilities Finance PLC,Name of Issuer/Counterparty,,,1949554.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sgs Sa,Name of Issuer/Counterparty,,,696618.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Shell International Finance BV,Name of Issuer/Counterparty,,,10070004.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sherwin-Williams Co/The,Name of Issuer/Counterparty,,,3248329.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Shinhan Card Co Ltd,Name of Issuer/Counterparty,,,353624.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Shurgard Luxembourg Sarl,Name of Issuer/Counterparty,,,620968.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Siemens Financieringsmaatschappij NV,Name of Issuer/Counterparty,,,8929332.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Siemens Funding BV,Name of Issuer/Counterparty,,,3223453.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sika Capital BV,Name of Issuer/Counterparty,,,965993.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Silfin NV,Name of Issuer/Counterparty,,,824040.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Simon Property Group LP,Name of Issuer/Counterparty,,,4755091.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sirius Real Estate Ltd,Name of Issuer/Counterparty,,,830610.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sixth Street Lending Partners,Name of Issuer/Counterparty,,,551913.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sixth Street Specialty Lending Inc,Name of Issuer/Counterparty,,,215700.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sk Hynix Inc,Name of Issuer/Counterparty,,,2825515.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Skandinaviska Enskilda Banken AB,Name of Issuer/Counterparty,,,5546275.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Smith & Nephew Plc,Name of Issuer/Counterparty,,,1354742.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Smurfit Kappa Treasury ULC,Name of Issuer/Counterparty,,,3801396.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Smurfit Westrock Financing DAC,Name of Issuer/Counterparty,,,358282.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Snam SpA,Name of Issuer/Counterparty,,,2936476.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Societe Generale SA,Name of Issuer/Counterparty,,,16614237.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Sodexo SA,Name of Issuer/Counterparty,,,968571.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sogecap SA,Name of Issuer/Counterparty,,,846406.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Solventum Corp,Name of Issuer/Counterparty,,,2885021.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sonoco Products Co,Name of Issuer/Counterparty,,,2937450.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,South Bow USA Infrastructure Holdings LLC,Name of Issuer/Counterparty,,,2037994.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Southern California Edison Co,Name of Issuer/Counterparty,,,6690149.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Southern California Gas Co,Name of Issuer/Counterparty,,,1083839.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Southern Co/The,Name of Issuer/Counterparty,,,3421443.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Southern Gas Networks PLC,Name of Issuer/Counterparty,,,1032123.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Southern Housing,Name of Issuer/Counterparty,,,682450.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Southwestern Public Service Co,Name of Issuer/Counterparty,,,5346532.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sovereign Housing Capital PLC,Name of Issuer/Counterparty,,,236837.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,SpareBank 1 SMN,Name of Issuer/Counterparty,,,763089.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,SpareBank 1 Sor-Norge ASA,Name of Issuer/Counterparty,,,1031554.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Sse Plc,Name of Issuer/Counterparty,,,1261089.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Standard Chartered Bank/Australia,Name of Issuer/Counterparty,,,171735414.0,0.07,,,AustralianSuper,kept
Balanced,Fixed Income,Standard Chartered PLC,Name of Issuer/Counterparty,,,6883555.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Starbucks Corp,Name of Issuer/Counterparty,,,5240702.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Steel Dynamics Inc,Name of Issuer/Counterparty,,,463199.0,0.0,,,AustralianSuper,kept
