Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARHG,High Growth,Cash,,,JP Morgan Securities LLC,Name of Institution,New Zealand Dollar,,,,,,,1037.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JP Morgan Securities LLC,Name of Institution,United Kingdom Pound,,,,,,,228160.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JP Morgan Securities LLC,Name of Institution,United States Dollar,,,,,,,5486797.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JP Morgan Securities PLC,Name of Institution,Australia Dollar,,,,,,,3812778.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JP Morgan Securities PLC,Name of Institution,Canada Dollar,,,,,,,602671.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JP Morgan Securities PLC,Name of Institution,Euro Member Countries,,,,,,,2109561.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JP Morgan Securities PLC,Name of Institution,Hong Kong Dollar,,,,,,,352927.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JP Morgan Securities PLC,Name of Institution,Japan Yen,,,,,,,1299410.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JP Morgan Securities PLC,Name of Institution,Singapore Dollar,,,,,,,51.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JP Morgan Securities PLC,Name of Institution,Switzerland Franc,,,,,,,81138.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JP Morgan Securities PLC,Name of Institution,United Kingdom Pound,,,,,,,1380378.0,0.0,,,,,,,nan,nan
