Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARIS,International Shares,Equity,Listed,,Cbre Group Inc,Name,,,B6WVMH3,156537,United States,,,33469101.0,0.37,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Ccl Industries Inc,Name,,,2159795,5154,Canada,,,457687.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cdw Corp,Name,,,BBM5MD6,9662,United States,,,2632913.0,0.03,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Celestica Inc,Name,,,BMDLRD5,5088,Canada,,,1212014.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Celestica Inc,Name,,,BSCB6L9,2040,Canada,,,485369.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cellcom Israel Ltd,Name,,,B23WQK8,404,Israel,,,5004.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cellnex Telecom SA,Name,,,BX90C05,2946,Spain,,,173885.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cemex SAB de CV,Name,,,2406457,436949,Mexico,,,457035.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cencosud Sa,Name,,,B00R3L2,202064,Chile,,,1047117.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cenovus Energy Inc,Name,,,B57FG04,105576,Canada,,,2187739.0,0.02,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cenovus Energy Inc,Name,,,B5BQMT4,11829,Canada,,,245488.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Centene Corp,Name,,,2807061,92052,United States,,,7624255.0,0.08,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Centerpoint Energy Inc,Name,,,2440637,5507,United States,,,308718.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Central Japan Railway Co,Name,,,6183552,1839,Japan,,,62791.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Central New Energy Holding Group Ltd,Name,,,BP2F245,8403,Hong Kong,,,13068.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Centrica Plc,Name,,,B033F22,3063190,United Kingdom,,,10347588.0,0.12,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cesc Ltd,Name,,,BNVXB61,226399,India,,,691852.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cf Industries Holdings Inc,Name,,,B0G4K50,69082,United States,,,9697961.0,0.11,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cgi Inc,Name,,,BJ2L553,796,Canada,,,127268.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cgi Inc,Name,,,BJ2L575,4159,Canada,,,665088.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Chambal Fertilisers And Chemicals Ltd,Name,,,6099938,126648,India,,,1273741.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Charles Schwab Corp,Name,,,2779397,150641,United States,,,20972752.0,0.23,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Charter Communications Inc,Name,,,BZ6VT82,6985,United States,,,4357122.0,0.05,,,,,,,nan,nan
