Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARYO,Conservative Balanced,Fixed Income,All Assets,,Judo Capital Markets Trust 2023-1,Name of Issuer/Counterparty,,Asset Backed,,,,,,703395.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Metro Finance 2023-2 Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,536475.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Navigator 2024-1 Aviation Ltd,Name of Issuer/Counterparty,,Asset Backed,,,,,,264881.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Pagaya AI Technology in Housing Trust 2023-1,Name of Issuer/Counterparty,,Asset Backed,,,,,,26557.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Panorama Auto Trust 2023-3,Name of Issuer/Counterparty,,Asset Backed,,,,,,445257.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Panorama Auto Trust 2024-1,Name of Issuer/Counterparty,,Asset Backed,,,,,,415594.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Perpetual Corporate Trust Ltd,Name of Issuer/Counterparty,,Asset Backed,,,,,,221510.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Prodigy Finance CM2021-1 DAC,Name of Issuer/Counterparty,,Asset Backed,,,,,,27313.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,ReadyCap Lending Small Business Loan Trust 2023-3,Name of Issuer/Counterparty,,Asset Backed,,,,,,180933.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,SLM Student Loan Trust 2004-10,Name of Issuer/Counterparty,,Asset Backed,,,,,,566070.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Small Business Origination Loan Trust 2024-1 DAC,Name of Issuer/Counterparty,,Asset Backed,,,,,,172101.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,STAR 2025-SFR5 Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,788026.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Taurus 2023-1 Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,352209.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Taurus 2024-1PP Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,492730.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Trustee For Angle Asset Finance - Radian Trust 2023-3/The,Name of Issuer/Counterparty,,Asset Backed,,,,,,178235.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,United Airlines 2020-1 Class A Pass Through Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,139766.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Vantage Data Centers Jersey Borrower Spv Ltd,Name of Issuer/Counterparty,,Asset Backed,,,,,,431462.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,VINE 2023-SFR1 Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,574721.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Wisr Freedom Trust Series 2023-1,Name of Issuer/Counterparty,,Asset Backed,,,,,,765346.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Zip Master Trust Series 2024-2,Name of Issuer/Counterparty,,Asset Backed,,,,,,279935.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,3M Co,Name of Issuer/Counterparty,,Corporate,,,,,,87155.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,ABB Finance BV,Name of Issuer/Counterparty,,Corporate,,,,,,64832.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Abbott Ireland Financing DAC,Name of Issuer/Counterparty,,Corporate,,,,,,95597.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Abbott Laboratories,Name of Issuer/Counterparty,,Corporate,,,,,,161836.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,AbbVie Inc,Name of Issuer/Counterparty,,Corporate,,,,,,649826.0,0.01,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Abertis France SAS,Name of Issuer/Counterparty,,Corporate,,,,,,84856.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Abertis Infraestructuras SA,Name of Issuer/Counterparty,,Corporate,,,,,,89636.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,ABN AMRO Bank NV,Name of Issuer/Counterparty,,Corporate,,,,,,278840.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Accor Sa,Name of Issuer/Counterparty,,Corporate,,,,,,46566.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Achmea BV,Name of Issuer/Counterparty,,Corporate,,,,,,52682.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Adecco International Financial Services BV,Name of Issuer/Counterparty,,Corporate,,,,,,47195.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Adidas Ag,Name of Issuer/Counterparty,,Corporate,,,,,,41775.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Adobe Inc,Name of Issuer/Counterparty,,Corporate,,,,,,58942.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Advanced Micro Devices Inc,Name of Issuer/Counterparty,,Corporate,,,,,,23882.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,AEP Texas Inc,Name of Issuer/Counterparty,,Corporate,,,,,,115602.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,AEP Transmission Co LLC,Name of Issuer/Counterparty,,Corporate,,,,,,111190.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,AerCap Ireland Capital DAC / AerCap Global Aviation Trust,Name of Issuer/Counterparty,,Corporate,,,,,,336041.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,AES Corp/The,Name of Issuer/Counterparty,,Corporate,,,,,,58513.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Agree LP,Name of Issuer/Counterparty,,Corporate,,,,,,8710.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Aib Group Plc,Name of Issuer/Counterparty,,Corporate,,,,,,73282.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Air Lease Corp,Name of Issuer/Counterparty,,Corporate,,,,,,227747.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Air Liquide Finance SA,Name of Issuer/Counterparty,,Corporate,,,,,,54212.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Air Products And Chemicals Inc,Name of Issuer/Counterparty,,Corporate,,,,,,131549.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Airbus Se,Name of Issuer/Counterparty,,Corporate,,,,,,89800.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Akzo Nobel NV,Name of Issuer/Counterparty,,Corporate,,,,,,56441.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Alectra Inc,Name of Issuer/Counterparty,,Corporate,,,,,,8517.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Alexandria Real Estate Equities Inc,Name of Issuer/Counterparty,,Corporate,,,,,,140165.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Alimentation Couche-Tard Inc,Name of Issuer/Counterparty,,Corporate,,,,,,54297.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Allianz Finance II BV,Name of Issuer/Counterparty,,Corporate,,,,,,64619.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Allianz Se,Name of Issuer/Counterparty,,Corporate,,,,,,167676.0,0.0,,,,,,,nan,nan
ARYO,Conservative Balanced,Fixed Income,All Assets,,Ally Financial Inc,Name of Issuer/Counterparty,,Corporate,,,,,,68790.0,0.0,,,,,,,nan,nan
