Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARAS,Australian Shares,Equity,Listed,,Bendigo And Adelaide Bank Ltd,Name,,,6091280,137122,Australia,,,1733218.0,0.02,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,BHP Group Ltd,Name,,,6144690,15329283,Australia,,,563351155.0,6.55,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Block Inc,Name,,,BQD3643,14013,Australia,,,1438399.0,0.02,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Bluescope Steel Ltd,Name,,,6533232,3867804,Australia,,,89384949.0,1.04,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Brambles Ltd,Name,,,AU000000BXB1,377464,Australia,,,8840217.0,0.1,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Calix Ltd,Name,,,BD3DLF8,3199504,Australia,,,1087831.0,0.01,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Carsales.Com Ltd,Name,,,BW0BGZ3,83875,Australia,,,3138586.0,0.04,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Cedar Woods Properties Ltd,Name,,,6182281,886468,Australia,,,6285056.0,0.07,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Challenger Ltd,Name,,,6726300,193972,Australia,,,1567293.0,0.02,,,,,,,nan,nan
ARAS,Australian Shares,Property,Listed,,Charter Hall Group,Name,,,B15F6S6,130499,Australia,,,2504285.0,0.03,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Chrysos Corporation Ltd,Name,,,BPNXX01,726162,Australia,,,3412959.0,0.04,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Cleanaway Waste Management Ltd,Name,,,BYQ8KW7,395638,Australia,,,1076136.0,0.01,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Cochlear Ltd,Name,,,6211798,55962,Australia,,,16812016.0,0.2,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Coles Group Ltd,Name,,,BYWR0T5,364637,Australia,,,7599041.0,0.09,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Commonwealth Bank of Australia,Name,,,6215035,4374800,Australia,,,808244334.0,9.39,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Computershare Ltd,Name,,,6180412,6055118,Australia,,,241538658.0,2.81,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Corporate Travel Management Ltd,Name,,,B3R1D52,1063544,Australia,,,14730083.0,0.17,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Csl Ltd,Name,,,6185495,1490412,Australia,,,356923750.0,4.15,,,,,,,nan,nan
ARAS,Australian Shares,Property,Listed,,Dexus,Name,,,B033YN6,309202,Australia,,,2056196.0,0.02,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Downer EDI Ltd,Name,,,6465573,235322,Australia,,,1484883.0,0.02,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Dyno Nobel Ltd,Name,,,BVBH523,609510,Australia,,,1639582.0,0.02,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,EBOS Group Ltd,Name,,,BH36SD2,1075965,New Zealand,,,38293578.0,0.44,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Endeavour Group Ltd,Name,,,BNVS144,19859126,Australia,,,79635097.0,0.93,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Evolution Mining Ltd,Name,,,B3X0F91,27534671,Australia,,,214495091.0,2.49,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Fineos Corporation Holdings Plc,Name,,,BK5XVJ9,608208,Ireland,,,1417125.0,0.02,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Fisher & Paykel Healthcare Corporation Ltd,Name,,,6423968,2457431,New Zealand,,,82643416.0,0.96,,,,,,,nan,nan
ARAS,Australian Shares,Equity,Listed,,Flight Centre Travel Group Ltd,Name,,,6352147,34253,Australia,,,427477.0,0.0,,,,,,,nan,nan
