Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARSB,Socially Aware,Fixed Income,All Assets,,Arthur J Gallagher & Co,Name of Issuer/Counterparty,,Corporate,,,,,,735027.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,AT&T Inc,Name of Issuer/Counterparty,,Corporate,,,,,,1455950.0,0.05,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Athene Global Funding,Name of Issuer/Counterparty,,Corporate,,,,,,1610983.0,0.05,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Australia & New Zealand Banking Group Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,14018280.0,0.44,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Autozone Inc,Name of Issuer/Counterparty,,Corporate,,,,,,410625.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Banco De Sabadell Sa,Name of Issuer/Counterparty,,Corporate,,,,,,568214.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Banco Santander SA,Name of Issuer/Counterparty,,Corporate,,,,,,920054.0,0.03,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Bank of America Corp,Name of Issuer/Counterparty,,Corporate,,,,,,2156056.0,0.07,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Bank of Montreal,Name of Issuer/Counterparty,,Corporate,,,,,,12929.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Bank of Montreal/London,Name of Issuer/Counterparty,,Corporate,,,,,,26695.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Bank of New York Mellon Corp/The,Name of Issuer/Counterparty,,Corporate,,,,,,343983.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Bank of Nova Scotia/Australia,Name of Issuer/Counterparty,,Corporate,,,,,,392210.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Banque Federative du Credit Mutuel SA,Name of Issuer/Counterparty,,Corporate,,,,,,1058080.0,0.03,,,,,,,nan,nan
